Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,9.0,0.977767308238,-84.1047240585,0.248802001642,61.2788038551,0.248802001642,61.2788038551,49.8462953687,0.000310600585456,
 ,9.02,0.977687262308,-83.3339543295,0.249035546457,62.0936610519,0.249035546457,62.0936610519,49.8463170034,-3.95843015579e-06,
 ,9.04,0.977586162601,-82.6091143687,0.249359773023,62.9104006753,0.249359773023,62.9104006753,49.8463538907,-0.000190057376707,
 ,9.06,0.977463784624,-81.9291261241,0.249769084439,63.7288647779,0.249769084439,63.7288647779,49.846391385,-0.000255891024651,
 ,9.08,0.977319944829,-81.2925370515,0.250258532918,64.5491813299,0.250258532918,64.5491813299,49.8464167063,-0.000214074591367,
 ,9.1,0.97715453267,-80.6975283831,0.250823899331,65.3717808145,0.250823899331,65.3717808145,49.8464194333,-8.13016073493e-05,
 ,9.12,0.976967532387,-80.1419273971,0.251461665343,66.197387851,0.251461665343,66.197387851,49.846391919,0.00012217846567,
 ,9.14,0.97675903646,-79.6232234979,0.252168889633,67.02699041,0.252168889633,67.02699041,49.8463296104,0.000373244098962,
 ,9.16,0.976529256302,-79.1385878044,0.25294301012,67.8617902439,0.25294301012,67.8617902439,49.8462312562,0.000646721307979,
 ,9.18,0.976278537532,-78.6848958983,0.253781600259,68.7031388014,0.253781600259,68.7031388014,49.8460989909,0.000916308814449,
 ,9.2,0.976007386447,-78.2587534033,0.254682108626,69.5524633763,0.254682108626,69.5524633763,49.8459382894,0.00115557590701,
 ,9.22,0.975716511139,-77.8565241045,0.255641607599,70.4111886826,0.255641607599,70.4111886826,49.8457577881,0.00133899841148,
 ,9.24,0.975406875931,-77.4743603626,0.256656570612,71.2806594377,0.256656570612,71.2806594377,49.8455689751,0.00144299667569,
 ,9.26,0.975079762685,-77.1082355836,0.257722690206,72.1620696827,0.257722690206,72.1620696827,49.845385756,0.00144693797141,
 ,9.28,0.974736828712,-76.7539784788,0.258834742783,73.0564042691,0.258834742783,73.0564042691,49.8452239084,0.0013340645075,
 ,9.3,0.974380149372,-76.4073087716,0.259986501844,73.9643970448,0.259986501844,73.9643970448,49.8451004393,0.00109230797491,
 ,9.32,0.974012222063,-76.0638749303,0.261170637209,74.8865073611,0.261170637209,74.8865073611,49.8450328639,0.000714992666427,
 ,9.34,0.973635643933,-75.7193146214,0.262377306693,75.8229034442,0.262377306693,75.8229034442,49.845038325,0.000201928447964,
 ,9.36,0.973253014121,-75.3692884488,0.263594400429,76.7735544874,0.263594400429,76.7735544874,49.8451328638,-0.000441228989549,
 ,9.38,0.972867672982,-75.0094661714,0.264811025425,77.7382398615,0.264811025425,77.7382398615,49.845330886,-0.00120383740389,
 ,9.4,0.972483398749,-74.6355760632,0.266016530738,78.7165814841,0.266016530738,78.7165814841,49.8456442354,-0.00206876395492,
 ,9.42,0.97210423792,-74.2434334205,0.267200731939,79.7081306238,0.267200731939,79.7081306238,49.8460816008,-0.00301361032949,
 ,9.44,0.971734297196,-73.8289713707,0.26835394758,80.7124221788,0.26835394758,80.7124221788,49.846647914,-0.00401100216355,
 ,9.46,0.971377543241,-73.3882698598,0.269467043141,81.7290189138,0.269467043141,81.7290189138,49.847343876,-0.00502942824411,
 ,9.48,0.971037671809,-72.9175778829,0.270531682693,82.7575504615,0.270531682693,82.7575504615,49.8481656438,-0.00603433958951,
 ,9.5,0.970718031741,-72.4133310024,0.27154061898,83.7977415726,0.27154061898,83.7977415726,49.8491046583,-0.00698926327214,
 ,9.52,0.970421597871,-71.8721650136,0.272487959482,84.8494285309,0.272487959482,84.8494285309,49.8501476168,-0.00785693949907,
 ,9.54,0.970150981471,-71.290926663,0.273369365896,85.9125641207,0.273369365896,85.9125641207,49.8512765901,-0.00860046711895,
 ,9.56,0.969908463407,-70.6666824184,0.274182155091,86.9872121648,0.274182155091,86.9872121648,49.8524692788,-0.0091844230086,
 ,9.58,0.969696035297,-69.9967262572,0.274925281903,88.0735329752,0.274925281903,88.0735329752,49.8536993998,-0.00957592049323,
 ,9.6,0.969515436914,-69.2785872795,0.275599197993,89.1717611762,0.275599197993,89.1717611762,49.8549371888,-0.00974558079534,
 ,9.62,0.969368182648,-68.5100377241,0.276205594875,90.282177335,0.276205594875,90.282177335,49.8561500063,-0.00966840252364,
 ,9.64,0.969255574657,-67.6891017124,0.27674705131,91.405074746,0.27674705131,91.405074746,49.8573030322,-0.00932452357354,
 ,9.66,0.969178704321,-66.8140648196,0.27722661432,92.5407226444,0.27722661432,92.5407226444,49.8583600363,-0.00869987547145,
 ,9.68,0.969138445904,-65.8834843944,0.277647348174,93.6893271532,0.277647348174,93.6893271532,49.8592842107,-0.0077867314535,
 ,9.7,0.969135446874,-64.8962004388,0.278011886898,94.8509914036,0.278011886898,94.8509914036,49.860039051,-0.00658414680213,
 ,9.72,0.969170117801,-63.8513468311,0.278322021521,96.0256765293,0.278322021521,96.0256765293,49.8605892708,-0.00509828308051,
 ,9.74,0.969242590023,-62.7483649566,0.278578203833,97.2131694287,0.278578203833,97.2131694287,49.8609017208,-0.00334253188899,
 ,9.76,0.969352677771,-61.587016756,0.278779177773,98.4130564434,0.278779177773,98.4130564434,49.8609463144,-0.0013376187392,
 ,9.78,0.969499955663,-60.3673890786,0.278922218303,99.6246903501,0.278922218303,99.6246903501,49.8606969638,0.000888348285174,
 ,9.8,0.969683763907,-59.0899021776,0.279003136972,100.847172538,0.279003136972,100.847172538,49.8601324278,0.00330031684833,
 ,9.82,0.969903177836,-57.7553190653,0.279016281135,102.079348003,0.279016281135,102.079348003,49.859237079,0.00585685522703,
 ,9.84,0.970156971814,-56.364753167,0.278954666917,103.319809854,0.278954666917,103.319809854,49.8580015732,0.00851086465739,
 ,9.86,0.970443559317,-54.9196758312,0.278810118053,104.566913008,0.278810118053,104.566913008,49.8564233689,0.0112106385821,
 ,9.88,0.970760821012,-53.4219315346,0.278572943612,105.818800121,0.278572943612,105.818800121,49.8545070138,0.0139013797195,
 ,9.9,0.971106193541,-51.8737266142,0.278233094801,107.073441117,0.278233094801,107.073441117,49.8522644981,0.0165253608791,
 ,9.92,0.97147679963,-50.2776127029,0.277781383594,108.328673905,0.277781383594,108.328673905,49.8497153445,0.0190235038807,
 ,9.94,0.971869477545,-48.6364779368,0.277210048316,109.582249433,0.277210048316,109.582249433,49.8468863996,0.0213373565615,
 ,9.96,0.97228062241,-46.9535521284,0.276512300665,110.831882519,0.276512300665,110.831882519,49.8438113756,0.0234111556802,
 ,9.98,0.972705901771,-45.2324162173,0.275681460282,112.075333035,0.275681460282,112.075333035,49.8405302225,0.025193188069,
 ,10.0,0.973140841208,-43.4769304427,0.27471446451,113.310510526,0.27471446451,113.310510526,49.8370886827,0.0266355581878,
 ,10.02,0.973581120013,-41.6911935458,0.273613058792,114.535535259,0.273613058792,114.535535259,49.8335374231,0.0276962959452,
 ,10.04,0.974022636249,-39.879520363,0.272383619412,115.748799244,0.272383619412,115.748799244,49.8299309764,0.028340966141,
