Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
 ,6.12,1.01673856667,-106.120195264,1.79572267815,-15.6241884735,0.970562218653,-16.5790473701,0.970562218653,-16.5790473701,49.8726571772,0.00147188686095,
 ,6.14,1.01669621101,-105.565475484,1.79364695484,-13.7842602265,0.972290512096,-17.2083972611,0.972290512096,-17.2083972611,49.8726613308,0.000471223479442,
 ,6.16,1.01664476644,-105.007997426,1.79235901089,-11.9528521711,0.974451954981,-17.8175339005,0.974451954981,-17.8175339005,49.8727811921,-0.000475440926296,
 ,6.18,1.01658507582,-104.445675297,1.7918352588,-10.1366335607,0.977013376144,-18.3964567326,0.977013376144,-18.3964567326,49.8730074936,-0.00135495795605,
 ,6.2,1.01651816434,-103.876446595,1.79203461645,-8.34197195813,0.979931167208,-18.9356968592,0.979931167208,-18.9356968592,49.8733294038,-0.00215466695871,
 ,6.22,1.01644521473,-103.29828836,1.79290021091,-6.57488279779,0.983152608442,-19.4263858588,0.983152608442,-19.4263858588,49.8737346521,-0.00286272951527,
 ,6.24,1.01636754048,-102.709232757,1.79436138819,-4.84098995112,0.986617345941,-19.8603048275,0.986617345941,-19.8603048275,49.8742096948,-0.00346846636891,
 ,6.26,1.01628655768,-102.107381821,1.79633596385,-3.14549807888,0.990258969341,-20.2299140159,0.990258969341,-20.2299140159,49.8747399235,-0.00396268535111,
 ,6.28,1.01620375551,-101.490921295,1.79873264865,-1.49317676626,0.994006644189,-20.528364486,0.994006644189,-20.528364486,49.8753099096,-0.00433798804143,
 ,6.3,1.01612066575,-100.858133419,1.80145358459,0.111644298001,0.997786759439,-20.7494940081,0.997786759439,-20.7494940081,49.8759036815,-0.00458904261363,
 ,6.32,1.01603883151,-100.207408614,1.80439693029,1.66507046213,1.00152455743,-20.8878099451,1.00152455743,-20.8878099451,49.8765050282,-0.00471281071919,
 ,6.34,1.01595977539,-99.5372559702,1.80745943971,3.1636294094,1.00514572045,-20.9384621328,1.00514572045,-20.9384621328,49.8770978194,-0.00470871733146,
 ,6.36,1.0158849674,-98.8463124879,1.81053898348,4.60425275441,1.0085778939,-20.8972088064,1.0085778939,-20.8972088064,49.8776663358,-0.00457875425799,
 ,6.38,1.01581579296,-98.1333510334,1.8135369686,5.98425421043,1.01175213068,-20.7603784905,1.01175213068,-20.7603784905,49.8781955982,-0.00432751041714,
 ,6.4,1.01575352161,-97.3972869842,1.81636061736,7.30130657525,1.01460424477,-20.5248305224,1.01460424477,-20.5248305224,49.8786716853,-0.00396212483515,
 ,6.42,1.01569927693,-96.6371835667,1.81892507153,8.55341962721,1.01707606375,-20.187916562,1.01707606375,-20.187916562,49.8790820321,-0.00349216154706,
 ,6.44,1.01565400853,-95.852255902,1.82115529214,9.73892076563,1.0191165704,-19.747445109,1.0191165704,-19.747445109,49.8794156969,-0.00292940892457,
 ,6.46,1.01561846688,-95.0418737985,1.82298772751,10.8564399257,1.02068292327,-19.2016507187,1.02068292327,-19.2016507187,49.8796635907,-0.00228760771927,
 ,6.48,1.01559318122,-94.205563261,1.82437171533,11.9049006355,1.02174135279,-18.5491695754,1.02174135279,-18.5491695754,49.8798186552,-0.00158208901248,
 ,6.5,1.01557844437,-93.3430070698,1.82527063544,12.8835154174,1.02226788982,-17.7890215077,1.02226788982,-17.7890215077,49.8798760057,-0.000829478822869,
 ,6.52,1.01557430112,-92.4540442032,1.82566273108,13.7917890953,1.02224895294,-16.9206004396,1.02224895294,-16.9206004396,49.8798330018,-4.71952100559e-05,
 ,6.54,1.01558054445,-91.5386683396,1.82554163683,14.6295280671,1.02168174624,-15.9436732821,1.02168174624,-15.9436732821,49.8796892723,0.000746939229999,
 ,6.56,1.01559671851,-90.5970255824,1.82491656075,15.3968554803,1.02057446511,-14.8583874132,1.02057446511,-14.8583874132,49.8794466807,0.00153515137688,
 ,6.58,1.01562212794,-89.6294114401,1.82381210128,16.0942318972,1.01894629706,-13.6652867706,1.01894629706,-13.6652867706,49.8791092383,0.00230014835027,
 ,6.6,1.01565585442,-88.6362671996,1.82226770027,16.7224801512,1.01682719796,-12.3653362283,1.01682719796,-12.3653362283,49.8786829653,0.00302552882513,
 ,6.62,1.01569678032,-87.6181757961,1.82033672449,17.2828129321,1.01425743291,-10.959953438,1.01425743291,-10.959953438,49.8781757084,0.00369615515984,
 ,6.64,1.01574361853,-86.575857278,1.8180851788,17.7768612961,1.01128687383,-9.45104689052,1.01128687383,-9.45104689052,49.8775969205,0.00429847704311,
 ,6.66,1.01579494788,-85.5101639463,1.81559006349,18.2067020696,1.00797405226,-7.84105848316,1.00797405226,-7.84105848316,49.8769574101,0.00482079967098,
 ,6.68,1.01584925266,-84.4220752274,1.8129374,18.5748818976,1.00438497276,-6.13300837182,1.00438497276,-6.13300837182,49.8762690684,0.00525349053011,
 ,6.7,1.01590496513,-83.312692322,1.81021996278,18.8844355562,1.00059170069,-4.33053937184,1.00059170069,-4.33053937184,49.8755445826,0.00558912154132,
 ,6.72,1.01596050937,-82.1832326475,1.80753476871,19.1388961359,0.996670747668,-2.43795772071,0.996670747668,-2.43795772071,49.8747971438,0.0058225462675,
 ,6.74,1.01601434501,-81.0350240699,1.80498038938,19.3422948406,0.992701287845,-0.460266670106,0.992701287845,-0.460266670106,49.8740401566,0.00595091449378,
 ,6.76,1.01606500939,-79.8694989019,1.80265416426,19.4991484617,0.988763248291,1.59681079168,0.988763248291,1.59681079168,49.8732869589,0.00597362870521,
 ,6.78,1.0161111568,-78.6881876235,1.80064940298,19.6144330825,0.984935326137,3.72682371217,0.984935326137,3.72682371217,49.8725505553,0.00589224856909,
 ,6.8,1.01615159337,-77.4927122536,1.79905266844,19.6935433864,0.981292994668,5.92260262329,0.981292994668,5.92260262329,49.8718433715,0.00571035949259,
 ,6.82,1.01618530496,-76.2847791113,1.79794120393,19.7422391684,0.977906581214,8.17628836453,0.977906581214,8.17628836453,49.8711770195,0.00543346575611,
 ,6.84,1.01621148231,-75.066171302,1.79738068073,19.7665765037,0.974839440631,10.4793835636,0.974839440631,10.4793835636,49.8705621113,0.005068683748,
 ,6.86,1.01622954293,-73.8387409835,1.79742335088,19.7728253698,0.972146296104,12.8228273531,0.972146296104,12.8228273531,49.8700081108,0.00462446850038,
 ,6.88,1.01623914351,-72.6044008841,1.79810658487,19.7673801064,0.969871854646,15.197090354,0.969871854646,15.197090354,49.8695232,0.00411042629658,
 ,6.9,1.01624018479,-71.3651151781,1.79945187117,19.7566647886,0.968049734093,17.5922878224,0.968049734093,17.5922878224,49.8691141798,0.0035370708841,
 ,6.92,1.0162328096,-70.1228897688,1.80146431309,19.7470370314,0.966701738209,19.9983069726,0.966701738209,19.9983069726,49.8687864064,0.00291555794383,
 ,6.94,1.01621739479,-68.8797619935,1.8041326265,19.7446942575,0.965837504824,22.4049431959,0.965837504824,22.4049431959,49.8685437599,0.00225742160064,
 ,6.96,1.01619453733,-67.6377897859,1.80742961808,19.7555863392,0.965454534318,24.8020391618,0.965454534318,24.8020391618,49.8683886451,0.00157431948467,
 ,6.98,1.01616503537,-66.399040343,1.81131310276,19.7853380912,0.965538587576,27.1796205629,0.965538587576,27.1796205629,49.8683220221,0.000877788738187,
 ,7.0,1.01612986462,-65.1655783649,1.81572720149,19.8391844219,0.966064425532,29.5280225744,0.966064425532,29.5280225744,49.8683434649,0.000179015514041,
 ,7.02,1.01609015079,-63.9394539453,1.8206039484,19.9219201128,0.96699684794,31.8380019029,0.96699684794,31.8380019029,49.8684512465,-0.000511378779805,
 ,7.04,1.01604713874,-62.7226902012,1.82586512907,20.0378652833,0.968291977943,34.1008304784,0.968291977943,34.1008304784,49.8686424456,-0.00118353090584,
 ,7.06,1.0160021591,-61.5172707381,1.83142427069,20.1908466948,0.969898732056,36.3083682788,0.969898732056,36.3083682788,49.8689130753,-0.00182850531351,
 ,7.08,1.0159565933,-60.3251270537,1.83718870881,20.3841942287,0.971760412358,38.4531142774,0.971760412358,38.4531142774,49.8692582257,-0.00243843657331,
 ,7.1,1.01591183795,-59.1481259896,1.84306166316,20.6207511979,0.973816358846,40.5282359384,0.973816358846,40.5282359384,49.8696722207,-0.00300664220331,
 ,7.12,1.0158692695,-57.9880573448,1.8489442665,20.9028966397,0.976003604453,42.5275789225,0.976003604453,42.5275789225,49.8701487821,-0.0035277042497,
 ,7.14,1.01583021024,-56.8466217712,1.85473750304,21.2325774112,0.978258482363,44.4456596166,0.978258482363,44.4456596166,49.8706811982,-0.00399751895117,
 ,7.16,1.01579589653,-55.7254190774,1.86034402588,21.6113477369,0.980518144179,46.2776437434,0.980518144179,46.2776437434,49.8712624927,-0.00441331470078,
 ,7.18,1.01576745023,-54.6259370695,1.86566983508,22.0404138303,0.98272195729,48.0193146283,0.98272195729,48.0193146283,49.87188559,-0.00477363927348,
 ,7.2,1.01574585378,-53.5495410569,1.87062580804,22.5206812889,0.984812759586,49.6670347381,0.984812759586,49.6670347381,49.8725434733,-0.00507831772433,
 ,7.22,1.01573192973,-52.4974641537,1.87512908163,23.0528031194,0.986737958891,51.2177039203,0.986737958891,51.2177039203,49.8732293324,-0.00532838262973,
 ,7.24,1.01572632468,-51.4707984914,1.87910429065,23.6372264533,0.988450472407,52.6687174138,0.988450472407,52.6687174138,49.8739366974,-0.00552597844067,
 ,7.26,1.01572949807,-50.4704874551,1.88248466948,24.2742362442,0.989909507813,54.0179262454,0.989909507813,54.0179262454,49.8746595566,-0.00567424188812,
 ,7.28,1.01574171537,-49.4973190349,1.88521302422,24.9639944772,0.991081192194,55.2636021301,0.991081192194,55.2636021301,49.8753924541,-0.00577716067795,
 ,7.3,1.01576304567,-48.5519203709,1.88724258092,25.7065736509,0.991939057617,56.4044084948,0.991939057617,56.4044084948,49.8761305673,-0.00583941330362,
 ,7.32,1.01579336328,-47.6347535491,1.88853771277,26.5019835124,0.992464393136,57.4393787896,0.992464393136,57.4393787896,49.8768697606,-0.00586619358632,
 ,7.34,1.01583235295,-46.7461126907,1.88907454522,27.3501902319,0.992646472402,58.3679028407,0.992646472402,58.3679028407,49.8776066149,-0.00586302451829,
 ,7.36,1.01587951821,-45.8861223545,1.88884143405,28.2511273961,0.992482664277,59.1897216492,0.992482664277,59.1897216492,49.8783384334,-0.00583556690982,
 ,7.38,1.01593419268,-45.0547372629,1.88783930748,29.2046983929,0.99197843118,59.9049307368,0.99197843118,59.9049307368,49.8790632225,-0.00578942914858,
 ,7.4,1.01599555386,-44.2517433388,1.88608185906,30.2107699587,0.991147216691,60.5139918644,0.991147216691,60.5139918644,49.879779651,-0.00572998486739,
 ,7.42,1.0160626391,-43.4767600332,1.88359557543,31.2691568738,0.990010220617,61.0177526896,0.990010220617,61.0177526896,49.8804869889,-0.00566220542889,
 ,7.44,1.01613436383,-42.7292439049,1.88041958019,32.3795980346,0.988596056657,61.4174736569,0.988596056657,61.4174736569,49.881185029,-0.00559051380232,
 ,7.46,1.01620954154,-42.0084934027,1.87660527377,33.5417244063,0.986940285386,61.7148611181,0.986940285386,61.7148611181,49.8818739951,-0.00551866563483,
 ,7.48,1.01628690569,-41.3136547883,1.87221574936,34.7550196656,0.985084813933,61.9121053454,0.985084813933,61.9121053454,49.8825544413,-0.00544966211812,
 ,7.5,1.01636513333,-40.6437291245,1.8673249663,36.0187746868,0.983077153819,62.0119217264,0.983077153819,62.0119217264,49.8832271475,-0.00538569769006,
 ,7.52,1.01644287028,-39.9975802456,1.86201666618,37.3320373881,0.980969530185,62.017593031,0.980969530185,62.017593031,49.883893014,-0.00532814383158,
 ,7.54,1.0165187577,-39.3739436148,1.85638302253,38.693559834,0.97881783939,61.9330102316,0.97881783939,61.9330102316,49.8845529616,-0.00527756826152,
 ,7.56,1.01659145976,-38.7714359695,1.85052302331,40.1017448544,0.97668045766,61.7627089871,0.97668045766,61.7627089871,49.8852078399,-0.00523378700878,
 ,7.58,1.01665969197,-38.188565648,1.84454059591,41.5545947673,0.974616911021,61.5118986117,0.974616911021,61.5118986117,49.8858583482,-0.00519594512378,
 ,7.6,1.01672224973,-37.6237434897,1.8385424969,43.0496650425,0.972686425899,61.1864802064,0.972686425899,61.1864802064,49.8865049701,-0.00516262050378,
 ,7.62,1.01677803644,-37.0752942025,1.83263600318,44.5840258734,0.970946389887,60.7930506916,0.970946389887,60.7930506916,49.8871479251,-0.00513194435087,
 ,7.64,1.01682609049,-36.5414680905,1.82692645566,46.154234593,0.969450762549,60.3388898048,0.969450762549,60.3388898048,49.8877871365,-0.00510173126266,
 ,7.66,1.01686561023,-36.0204530411,1.82151472107,47.7563216481,0.968248485776,59.8319277466,0.968248485776,59.8319277466,49.8884222173,-0.00506961179557,
 ,7.68,1.01689597625,-35.5103866737,1.81649465025,49.3857924038,0.967381951082,59.2806920787,0.967381951082,59.2806920787,49.8890524705,-0.00503316049599,
 ,7.7,1.01691676989,-35.009368559,1.81195062069,51.0376463899,0.966885586161,58.6942336557,0.966885586161,58.6942336557,49.889676905,-0.00499001281796,
 ,7.72,1.01692778731,-34.5154724186,1.80795525671,52.7064147509,0.966784624264,58.0820327366,0.966784624264,58.0820327366,49.8902942618,-0.00493796511179,
 ,7.74,1.01692904829,-34.0267582222,1.80456742121,54.3862156605,0.967094116623,57.4538878325,0.967094116623,57.4538878325,49.8909030492,-0.00487505290922,
 ,7.76,1.0169207992,-33.5412840989,1.80183056768,56.0708263894,0.967818240358,56.8197911719,0.967818240358,56.8197911719,49.8915015837,-0.00479960416523,
 ,7.78,1.01690350975,-33.057117986,1.79977153068,57.7537696646,0.968949942121,56.1897957365,0.968949942121,56.1897957365,49.8920880313,-0.004710265785,
 ,7.8,1.01687786332,-32.5723489392,1.79839981637,59.4284110247,0.970470942264,55.5738795108,0.970470942264,55.5738795108,49.8926604485,-0.0046060036283,
 ,7.82,1.01684474095,-32.0850980345,1.7977074346,61.088063162,0.972352106656,54.9818128005,0.972352106656,54.9818128005,49.8932168176,-0.00448607802109,
 ,7.84,1.0168051995,-31.5935287969,1.79766928975,62.7260928217,0.974554175113,54.4230341835,0.974554175113,54.4230341835,49.8937550754,-0.0043499984145,
 ,7.86,1.01676044425,-31.0958570993,1.79824412237,64.3360257636,0.977028818197,53.9065398958,0.977028818197,53.9065398958,49.8942731334,-0.00419746207191,
 ,7.88,1.01671179711,-30.5903604784,1.79937596866,65.9116455716,0.979719979337,53.4407903168,0.979719979337,53.4407903168,49.8947688875,-0.00402828240558,
 ,7.9,1.01666066106,-30.0753868265,1.80099608167,67.4470827132,0.982565447861,53.033635851,0.982565447861,53.033635851,49.8952402185,-0.0038423127957,
 ,7.92,1.01660848229,-29.5493624188,1.80302523889,68.9368911215,0.985498601294,52.6922630531,0.985498601294,52.6922630531,49.8956849831,-0.00363937077064,
 ,7.94,1.01655670942,-29.0107990995,1.80537632194,70.3761118225,0.988450266161,52.4231598695,0.988450266161,52.4231598695,49.8961009855,-0.00341910948695,
 ,7.96,1.01650675549,-28.4583009331,1.80795714145,71.7603199097,0.991350594975,52.2320998675,0.991350594975,52.2320998675,49.8964859643,-0.00318107829791,
 ,7.98,1.01645996439,-27.8905704577,1.81067340002,73.0856546193,0.994130895099,52.1241427992,0.994130895099,52.1241427992,49.8968375798,-0.00292469762961,
 ,8.0,1.01641757095,-27.3064135253,1.81343151611,74.3488415233,0.99672545213,52.1036450547,0.99672545213,52.1036450547,49.8971533564,-0.00264904222998,
 ,8.02,1.01638066675,-26.7047434388,1.81614138894,75.5472021999,0.999073210896,52.1742796812,0.999073210896,52.1742796812,49.8974306483,-0.00235292134333,
 ,8.04,1.01635017695,-26.0845847581,1.81871906877,76.6786515343,1.00111924479,52.3390628148,1.00111924479,52.3390628148,49.8976666241,-0.00203493849149,
 ,8.06,1.01632683504,-25.4450758523,1.82108905026,77.7416922607,1.00281608871,52.6003809558,1.00281608871,52.6003809558,49.8978582228,-0.00169341769484,
 ,8.08,1.01631116702,-24.7854709131,1.82318629165,78.7354031217,1.00412482132,52.9600185317,1.00412482132,52.9600185317,49.8980021372,-0.0013264964904,
 ,8.1,1.01630348117,-24.1051411288,1.8249578422,79.6594257551,1.00501591663,53.4191821552,1.00501591663,53.4191821552,49.8980947955,-0.000932150714576,
 ,8.12,1.01630386395,-23.4035750452,1.82636404357,80.5139518711,1.00546984937,53.9785200164,1.00546984937,53.9785200164,49.8981323488,-0.000508240397191,
 ,8.14,1.01631218227,-22.680378163,1.82737928429,81.2997118505,1.00547744335,54.6381353086,1.00547744335,54.6381353086,49.8981106695,-5.25762405137e-05,
 ,8.16,1.01632809218,-21.9352718051,1.82799229405,82.0179655569,1.00503995885,55.3975930899,1.00503995885,55.3975930899,49.8980253591,0.00043700261341,
 ,8.18,1.01635105371,-21.1680912917,1.82820597677,82.6704955871,1.00416891932,56.2559205572,1.00416891932,56.2559205572,49.8978717686,0.000962542087245,
 ,8.2,1.01638035127,-20.3787834653,1.82803679314,83.2596026172,1.00288568122,57.2116012738,1.00288568122,57.2116012738,49.89764503,0.00152587873773,
 ,8.22,1.01641511901,-19.5674036141,1.82751371482,83.7881019827,1.00122075584,58.2625644311,1.00122075584,58.2625644311,49.8973401023,0.00212853858968,
 ,8.24,1.01645437016,-18.7341118443,1.82667678457,84.2593201904,0.999212896359,59.4061707267,0.999212896359,59.4061707267,49.8969518297,0.0027716312407,
 ,8.26,1.01649702937,-17.8791689469,1.82557532827,84.6770897148,0.996907969642,60.6391968938,0.996907969642,60.6391968938,49.896475015,0.00345574194913,
 ,8.28,1.01654196683,-17.0029318084,1.82426587633,85.0457402091,0.994357638213,61.9578213059,0.994357638213,61.9578213059,49.8959045052,0.00418082492645,
 ,8.3,1.01658803312,-16.1058484073,1.82280986377,85.3700841677,0.991617884682,63.3576133704,0.991617884682,63.3576133704,49.8952352903,0.00494610129722,
 ,8.32,1.01663409315,-15.1884524226,1.82127118373,85.6553952761,0.988747419992,64.8335295371,0.988747419992,64.8335295371,49.8944626116,0.0057499736846,
 ,8.34,1.01667905465,-14.2513572539,1.81971362521,85.9073796907,0.985806050211,66.3799180414,0.985806050211,66.3799180414,49.8935820649,0.00659003043236,
 ,8.36,1.01672189877,-13.2952499083,1.81819842234,86.132135037,0.98285298524,67.990536282,0.98285298524,67.990536282,49.8925897318,0.00746287481893,
 ,8.38,1.01676171312,-12.3208850456,1.81678203056,86.336095334,0.979945135925,69.6585837279,0.979945135925,69.6585837279,49.8914823295,0.00836400388563,
 ,8.4,1.01679771504,-11.3290785736,1.81551405633,86.5259667961,0.977135540791,71.3767503767,0.977135540791,71.3767503767,49.8902573428,0.00928784634854,
 ,8.42,1.01682926774,-10.3207009828,1.81443547805,86.7086534359,0.974471952651,73.1372820553,0.974471952651,73.1372820553,49.8889131565,0.0102277685782,
 ,8.44,1.01685589048,-9.29667054225,1.81357725107,86.8911732612,0.971995631739,74.932062444,0.971995631739,74.932062444,49.8874491884,0.0111760829578,
 ,8.46,1.01687726313,-8.25794640236,1.81295935726,87.0805670719,0.969740393301,76.7527104485,0.969740393301,76.7527104485,49.8858660142,0.0121240844377,
 ,8.48,1.01689322534,-7.20552164051,1.8125903378,87.2838024794,0.967731947827,78.5906904472,0.967731947827,78.5906904472,49.8841654837,0.0130621183444,
 ,8.5,1.0169037706,-6.14041628513,1.81246732381,87.5076761634,0.96598755893,80.4374319852,0.96598755893,80.4374319852,49.8823508218,0.013979677055,
 ,8.52,1.01690903541,-5.06367035027,1.81257655405,87.7587175577,0.964516028791,82.2844547575,0.964516028791,82.2844547575,49.8804267127,0.014865523476,
 ,8.54,1.01690928404,-3.97633691062,1.81289434349,88.0430970936,0.963318004845,84.123494313,0.963318004845,84.123494313,49.8783993637,0.015707840103,
 ,8.56,1.01690488952,-2.87947524524,1.81338844419,88.3665418399,0.962386585114,85.9466238513,0.962386585114,85.9466238513,49.876276546,0.0164944025693,
 ,8.58,1.01689631155,-1.77414407742,1.81401972152,88.7342608921,0.961708184414,87.7463677999,0.961708184414,87.7463677999,49.8740676087,0.0172127759872,
 ,8.6,1.01688407241,-0.661394940306,1.81474405602,89.1508822474,0.961263610736,89.5158034825,0.961263610736,89.5158034825,49.8717834646,0.0178505312294,
 ,8.62,1.01686873192,0.457734297381,1.81551437434,89.6204022168,0.96102929142,91.2486480648,0.96102929142,91.2486480648,49.8694365465,0.018395476896,
 ,8.64,1.01685086282,1.58222570461,1.81628271185,90.1461477484,0.960978583139,92.9393289732,0.960978583139,92.9393289732,49.867040731,0.0188359013838,
 ,8.66,1.01683102748,2.71108731184,1.81700221389,90.7307514204,0.961083098444,94.5830370025,0.961083098444,94.5830370025,49.8646112322,0.0191608185558,
 ,8.68,1.01680975728,3.84335883025,1.81762899112,91.376138375,0.961313984677,96.1757622703,0.961313984677,96.1757622703,49.8621644651,0.01936021018,
 ,8.7,1.0167875353,4.97811700811,1.81812375631,92.0835241185,0.961643097989,97.7143139264,0.961643097989,97.7143139264,49.8597178795,0.0194252586145,
 ,8.72,1.01676478297,6.11448056614,1.81845318405,92.8534219328,0.962044025031,99.1963250585,0.962044025031,99.1963250585,49.8572897682,0.0193485640105,
 ,8.74,1.01674185103,7.25161465939,1.81859095032,93.6856586201,0.96249291676,100.620244521,0.96249291676,100.620244521,49.8548990515,0.0191243413229,
 ,8.76,1.01671901478,8.38873482175,1.81851842534,94.5793973953,0.962969111573,101.98531748,0.962969111573,101.98531748,49.8525650413,0.0187485933624,
 ,8.78,1.01669647343,9.5251103607,1.81822500971,95.533166933,0.963455537758,103.291556366,0.963455537758,103.291556366,49.8503071887,0.0182192568579,
 ,8.8,1.01667435323,10.6600671817,1.81770812005,96.5448958046,0.963938897219,104.539703708,0.963938897219,104.539703708,49.8481448186,0.0175363189199,
 ,8.82,1.01665271384,11.7929900325,1.81697284615,97.6119517772,0.96440964309,105.731188061,0.96440964309,105.731188061,49.8460968557,0.0167019014898,
 ,8.84,1.01663155742,12.9233241661,1.81603131534,98.7311856439,0.96486177281,106.868073968,0.96486177281,106.868073968,49.8441815469,0.0157203115306,
 ,8.86,1.01661083976,14.0505764278,1.81490181182,99.8989793975,0.965292465268,107.953006706,0.965292465268,107.953006706,49.842416183,0.0145980549057,
 ,8.88,1.01659048287,15.1743157768,1.81360770805,101.111298623,0.965701595707,108.989152388,0.965701595707,108.989152388,49.8408168268,0.0133438123661,
 ,8.9,1.01657038831,16.2941732555,1.81217627082,102.363748972,0.966091165126,109.980133967,0.966091165126,109.980133967,49.8393980516,0.0119683767453,
 ,8.92,1.01655045075,17.4098414219,1.81063740723,103.651636484,0.966464682083,110.929963669,0.966464682083,110.929963669,49.8381726938,0.0104845513881,
 ,8.94,1.01653057095,18.5210732667,1.80902241395,104.970031396,0.966826534092,111.842972479,0.966826534092,111.842972479,49.8371516269,0.00890701094432,
 ,8.96,1.01651066778,19.6276806384,1.80736278821,106.313834856,0.967181383425,112.723737433,0.967181383425,112.723737433,49.8363435581,0.00725212680078,
 ,8.98,1.01649068848,20.7295322062,1.80568915068,107.677847814,0.967533618206,113.577007596,0.967533618206,113.577007596,49.8357548545,0.00553776053782,
 ,9.0,1.01647061692,21.8265509967,1.80403031991,109.056841102,0.967886884476,114.407629753,0.967886884476,114.407629753,49.8353893989,0.00378302972063,
 ,9.02,1.0164504793,22.9187115464,1.80241256593,110.445625646,0.968243718595,115.220474973,0.968243718595,115.220474973,49.8352484809,0.00200805099807,
 ,9.04,1.01643034717,24.0060367182,1.80085905835,111.839121558,0.96860529242,116.02036723,0.96860529242,116.02036723,49.8353307226,0.000233665724492,
 ,9.06,1.01641033768,25.0885942335,1.79938951252,113.232424888,0.968971276295,116.812015327,0.968971276295,116.812015327,49.8356320414,-0.00151884683673,
 ,9.08,1.01639061115,26.1664929745,1.79802002647,114.620870763,0.969339817722,117.599949277,0.969339817722,117.599949277,49.8361456505,-0.0032280642253,
 ,9.1,1.01637136632,27.2398791096,1.79676309288,116.000091736,0.969707626789,118.388462197,0.969707626789,118.388462197,49.8368620975,-0.00487271970978,
 ,9.12,1.01635283371,28.3089320928,1.79562776293,117.366070249,0.970070153795,119.181558642,0.970070153795,119.181558642,49.8377693402,-0.00643200249731,
 ,9.14,1.01633526757,29.3738605805,1.79461993405,118.71518428,0.970421840063,119.982910065,0.970421840063,119.982910065,49.8388528604,-0.00788585684267,
 ,9.16,1.01631893715,30.434898308,1.79374273045,120.044245383,0.970756420207,120.795817914,0.970756420207,120.795817914,49.8400958147,-0.00921527775653,
 ,9.18,1.01630411761,31.4922999601,1.79299694316,121.350528575,0.971067253039,121.623184624,0.971067253039,121.623184624,49.8414792212,-0.0104026006333,
 ,9.2,1.01629108131,32.5463370719,1.79238149727,122.6317937,0.971347658892,122.467492556,0.971347658892,122.467492556,49.8429821806,-0.0114317814042,
 ,9.22,1.01628008964,33.5972939955,1.79189391508,123.886298201,0.97159124305,123.330790694,0.97159124305,123.330790694,49.8445821306,-0.0122886630025,
 ,9.24,1.01627138574,34.6454639734,1.79153074763,125.112801407,0.971792188114,124.214688754,0.971792188114,124.214688754,49.8462551297,-0.0129612232381,
 ,9.26,1.01626518836,35.6911453638,1.79128795205,126.310560743,0.971945501794,125.120358194,0.971945501794,125.120358194,49.8479761681,-0.0134397988364,
 ,9.28,1.0162616868,36.734638069,1.7911611976,127.479320405,0.972047210806,126.048539485,0.972047210806,126.048539485,49.8497195013,-0.0137172803763,
 ,9.3,1.01626103714,37.7762402203,1.79114609035,128.619293262,0.972094495608,126.999554967,0.972094495608,126.999554967,49.8514590014,-0.0137892732018,
 ,9.32,1.01626335934,38.8162451962,1.79123830707,129.731136963,0.972085766983,127.973326439,0.972085766983,127.973326439,49.8531685207,-0.0136542076402,
 ,9.34,1.01626872878,39.8549395789,1.7914335192,130.815929252,0.972020737452,128.969394204,0.972020737452,128.969394204,49.8548222245,-0.0133132122569,
 ,9.36,1.01627717783,40.892601256,1.79172739971,131.875136721,0.971900376115,129.986941178,0.971900376115,129.986941178,49.8563949721,-0.0127703850972,
 ,9.38,1.01628871244,41.9294963448,1.79211583225,132.910569023,0.971726705321,131.024826849,0.971726705321,131.024826849,49.8578627626,-0.0120331159561,
 ,9.4,1.01630330774,42.9658782406,1.79259467858,133.92434326,0.971502722473,132.081615476,0.971502722473,132.081615476,49.8592030391,-0.0111115175427,
 ,9.42,1.01632091339,44.0019866472,1.79315970495,134.918842186,0.971232214932,133.155609226,0.971232214932,133.155609226,49.8603950509,-0.0100185441613,
 ,9.44,1.01634145365,45.038047283,1.79380638984,135.896673347,0.970919601064,134.244881472,0.970919601064,134.244881472,49.8614201647,-0.00876972802022,
 ,9.46,1.01636482476,46.0742723186,1.7945296829,136.860629237,0.970569785867,135.34731048,0.970569785867,135.34731048,49.8622621426,-0.00738294410486,
 ,9.48,1.01639089435,47.1108612255,1.79532380304,137.813647311,0.970188011918,136.460614048,0.970188011918,136.460614048,49.8629073902,-0.0058781583337,
 ,9.5,1.01641950163,48.148002097,1.79618206883,138.758771064,0.96977972239,137.582384317,0.96977972239,137.582384317,49.8633451587,-0.00427710162338,
