Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,0.95585552434,22.1514746857,1.58982315045,4.47975233043,1.58982315045,4.47975233043,1.58982315045,4.47975233043,1.58982315045,4.47975233043,0.978199215903,-173.854822979,0.978199215903,-173.854822979,50.0,-1.64018779159,
 ,0.02,0.955851031571,22.1520134477,1.58982140621,4.48030213283,1.58982140621,4.48030213283,1.58982140621,4.48030213283,1.58982140621,4.48030213283,0.978180175791,-173.856719493,0.978180175791,-173.856719493,49.9999492191,-0.603167863267,
 ,0.04,0.955849264789,22.1526191514,1.58982884364,4.48104618999,1.58982884364,4.48104618999,1.58982884364,4.48104618999,1.58982884364,4.48104618999,0.978164941264,-173.857202182,0.978164941264,-173.857202182,49.9999270666,-0.221782389429,
 ,0.06,0.955849043331,22.1533908948,1.58984239895,4.48199395484,1.58984239895,4.48199395484,1.58984239895,4.48199395484,1.58984239895,4.48199395484,0.978143739009,-173.857179685,0.978143739009,-173.857179685,49.999904271,-0.0814738862129,
 ,0.08,0.955849762259,22.154336562,1.58986062605,4.48313388901,1.58986062605,4.48313388901,1.58986062605,4.48313388901,1.58986062605,4.48313388901,0.97811702365,-173.856882831,0.97811702365,-173.856882831,49.9998807071,-0.0298540644446,
 ,0.1,0.929972092247,20.743555318,1.5297882518,3.99461654339,1.5297882518,3.99461654339,1.5297882518,3.99461654339,1.5297882518,3.99461654339,1.34488312602,179.651421127,1.34488312602,179.651421127,50.1307090309,-0.556648784413,
 ,0.12,0.927971160593,20.6154381828,1.52615616707,3.97645364729,1.52615616707,3.97645364729,1.52615616707,3.97645364729,1.52615616707,3.97645364729,1.35781520207,179.455184893,1.35781520207,179.455184893,50.0585408038,0.133058870156,
 ,0.14,0.92759104518,20.5083002559,1.52618964687,3.89445998661,1.52618964687,3.89445998661,1.52618964687,3.89445998661,1.52618964687,3.89445998661,1.3646089117,179.324742309,1.3646089117,179.324742309,50.0299638957,0.181127784616,
 ,0.16,0.92812298657,20.379065096,1.52806581704,3.76807048347,1.52806581704,3.76807048347,1.52806581704,3.76807048347,1.52806581704,3.76807048347,1.36909873552,179.196368659,1.36909873552,179.196368659,50.0214442542,0.104149275377,
 ,0.18,0.951490017901,21.2890912911,1.58181491059,3.97151737483,1.58181491059,3.97151737483,1.58181491059,3.97151737483,1.58181491059,3.97151737483,1.06480883424,-174.78417025,1.06480883424,-174.78417025,49.8683451982,1.25524996019,
