Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,0.94,0.97267744561,-9.27116475168,0.261149481306,132.106305142,0.394739589748,159.625890872,0.416037389565,159.67543362,0.129399819357,50.784638804,49.9701697036,0.0247644368155,
 ,0.96,0.972602955947,-9.02258364765,0.260023284057,131.925725822,0.395915032141,160.022296776,0.4170155131,159.990148497,0.129900300802,50.7770786028,49.9669507091,0.025327176132,
 ,0.98,0.972543471455,-8.74939914076,0.25902059752,131.820293477,0.396838739911,160.417419962,0.417807011317,160.315084338,0.13034835399,50.8118703253,49.9636780802,0.0257991298413,
 ,1.0,0.972499496523,-8.451338875,0.258154140266,131.796393299,0.397504391438,160.811188769,0.418394923653,160.649845703,0.130733109474,50.8948720826,49.9603631499,0.0261811167773,
 ,1.02,0.972471283357,-8.12821642217,0.257439653788,131.860859052,0.397905651277,161.203411061,0.418760182561,160.993831047,0.131042550652,51.0323793719,49.9570157988,0.0264810588189,
 ,1.04,0.972458904429,-7.77990972399,0.256894384803,132.020543074,0.398037061075,161.593818507,0.418884050063,161.346351034,0.131264447063,51.2306864487,49.9536438339,0.0267124918241,
 ,1.06,0.972462327654,-7.40633801275,0.256535348941,132.28179161,0.397895111557,161.982118066,0.418750852619,161.706755903,0.131387424687,51.4956115111,49.95025269,0.0268923777409,
 ,1.08,0.972481473942,-7.00744041503,0.256377625578,132.649887729,0.397479323117,162.368048825,0.418350616633,162.074561017,0.131402046196,51.8320466682,49.9468454676,0.0270386152994,
 ,1.1,0.972516244559,-6.58315893056,0.256432893994,133.128532553,0.396793176791,162.751442073,0.417681233833,162.449559659,0.131301766255,52.2435843074,49.9434232704,0.0271676397176,
 ,1.12,0.97256651692,-6.13342767869,0.256708351706,133.719434508,0.395844774841,163.132281055,0.416749864156,162.831911529,0.131083635398,52.7322562326,49.939985771,0.0272924254075,
 ,1.14,0.972632117876,-5.65816937824,0.25720608145,134.422064213,0.394647159039,163.510754962,0.415573395428,163.222195547,0.130748654085,53.2984055815,49.9365319158,0.0274210906703,
 ,1.16,0.972712789648,-5.15729910558,0.257922873813,135.233610072,0.393218263674,163.887300585,0.414177904086,163.621417974,0.130301724905,53.9406974473,49.933060677,0.0275561848516,
 ,1.18,0.972808163575,-4.63073455505,0.258850475875,136.149140063,0.391580521656,164.262625326,0.412597182215,164.03097179,0.129751209154,54.6562633115,49.9295717674,0.0276946432375,
 ,1.2,0.972917751563,-4.07841135722,0.259976217082,137.161944224,0.389760172782,164.637707271,0.410870501302,164.452550005,0.129108153166,55.4409656657,49.9260662488,0.0278283333483,
 ,1.22,0.973040957319,-3.50030152677,0.261283949716,138.264006269,0.387786343737,165.013771337,0.409039864286,164.888022639,0.128385297826,56.2897605527,49.9225469792,0.027945081981,
 ,1.24,0.973177102478,-2.89643283902,0.262755221846,139.446536884,0.385689981505,165.39224414,0.407147049739,165.339292568,0.127596011849,57.197125978,49.9190188647,0.0280300513474,
 ,1.26,0.973325459027,-2.26690689995,0.264370573346,140.700498362,0.383502727205,165.774693276,0.405230770798,165.808148168,0.126753290903,58.157513973,49.9154888978,0.0280673146013,
 ,1.28,0.97348527963,-1.61191388833,0.26611081769,142.017059688,0.381255816558,166.162758517,0.403324254377,166.296130305,0.125868942669,59.1657761463,49.9119659912,0.0280414659717,
 ,1.3,0.9736558205,-0.931742393456,0.267958156385,143.387939466,0.37897908639,166.558082735,0.401453493233,166.804428326,0.12495303965,60.2175102399,49.9084606309,0.0279390966843,
 ,1.32,0.973836355365,-0.226783391657,0.269896979948,144.805616013,0.376700153866,166.962249524,0.399636339931,167.33381545,0.124013677323,61.309281007,49.9049843983,0.0277499829786,
 ,1.34,0.974026181969,0.502471882243,0.271914243185,146.263404784,0.374443817049,167.376732935,0.397882507961,167.884629257,0.123057033625,62.4386829157,49.9015494175,0.0274678677257,
 ,1.36,0.974224623728,1.25543969394,0.273999358406,147.755419886,0.372231703006,167.802862755,0.396194435517,168.45679846,0.122087692323,63.6042325197,49.8981677945,0.0270907653833,
 ,1.38,0.974431028708,2.03145607949,0.276143617487,149.276447602,0.370082164621,168.241806742,0.394568867316,169.049912703,0.12110916839,64.8051008083,49.8948511107,0.0266207713816,
 ,1.4,0.974644767223,2.82979199598,0.278339219726,150.821765845,0.368010401735,168.694568997,0.392998932755,169.663327711,0.120124557012,66.040716175,49.89161003,0.0260634049232,
 ,1.42,0.974865228654,3.64966939484,0.28057803679,152.386945134,0.366028759036,169.162001578,0.391476453693,170.296293804,0.119137218014,67.3102836178,49.8884540627,0.0254265578019,
 ,1.44,0.97509181808,4.49027614992,0.282850281864,153.967664321,0.364147135325,169.644824594,0.389994205453,170.948092178,0.118151404918,68.6122740737,49.8853915159,0.0247191633712,
 ,1.46,0.975323953526,5.35077790575,0.285143264442,155.55956832,0.362373429429,170.143648984,0.388547877894,171.618161491,0.11717275475,69.9439398152,49.8824296376,0.0239497390764,
 ,1.48,0.975561064521,6.23032529078,0.287440404308,157.158185621,0.360713949101,170.658996117,0.387137533563,172.306197897,0.116208573128,71.3009089373,49.8795749335,0.0231249870207,
 ,1.5,0.975802591902,7.1280555362,0.289720649216,158.758911735,0.359173721439,171.191309561,0.385768428515,173.012215196,0.115267879134,72.6769054154,49.8768336153,0.022248648762,
 ,1.52,0.976047987565,8.04308828539,0.291958392873,160.357052641,0.357756665085,171.740956346,0.384451139877,173.736557571,0.114361212127,74.0636314918,49.8742121126,0.0213207916868,
 ,1.54,0.976296711933,8.97451616894,0.29412392779,161.947912458,0.356465612292,172.308217423,0.383201024117,174.479864382,0.113500241106,75.4508360066,49.8717175701,0.0203376498099,
 ,1.56,0.976548226948,9.92139143522,0.296184399091,163.526903926,0.355302197706,172.893268999,0.382037103596,175.242993083,0.112697247677,76.8265754095,49.8693582544,0.0192920573463,
 ,1.58,0.97680198373,10.8827104533,0.298105160691,165.089659791,0.354266654997,173.496157714,0.380980538598,176.026911417,0.111964569073,78.1776542227,49.8671438037,0.0181744154365,
 ,1.6,0.97705740622,11.8573981628,0.299851385558,166.63212737,0.353357577372,174.116773092,0.380052881086,176.832572742,0.111314084342,79.4902108426,49.8650852818,0.016974043502,
 ,1.62,0.977313874207,12.8442945054,0.30138975592,168.150635389,0.35257170108,174.754820559,0.379274319592,177.660788872,0.110756806806,80.7503963527,49.8631950266,0.0156807078885,
 ,1.64,0.977570710034,13.8421445611,0.302690061361,169.641929507,0.351903762206,175.409797986,0.378662110189,178.512113489,0.110302615371,81.9450823323,49.861486313,0.0142861038131,
 ,1.66,0.977827172467,14.8495935947,0.303726560915,171.103178784,0.351346459351,176.080978369,0.378229348705,179.386746786,0.109960124948,83.0625313059,49.8599728738,0.0127850920399,
 ,1.68,0.978082458869,15.8651875973,0.30447901203,172.53195878,0.350890532709,176.767400941,0.377984181032,-179.715531057,0.109736669891,84.0929711076,49.8586683377,0.0111765481726,
 ,1.7,0.978335713928,16.8873792662,0.304933324314,173.926218315,0.350524949071,177.467872515,0.377929481759,-178.795393379,0.109638358478,85.0290302151,49.8575856456,0.00946375335749,
 ,1.72,0.978586040985,17.9145388034,0.305081848598,175.284236865,0.350237166669,178.180979945,0.378062967453,-177.853967168,0.109670151663,85.8660114299,49.856736506,0.00765432430674,
 ,1.74,0.97883251147,18.9449684706,0.304923353735,176.604579312,0.350013446168,178.905113228,0.378377659591,-176.892803449,0.109835922988,86.6020018868,49.856130936,0.00575973636105,
 ,1.76,0.979074169374,19.9769195592,0.304462770065,177.886054661,0.349839174577,179.638497032,0.378862579512,-175.913825384,0.110138465053,87.2378345695,49.8557769233,0.0037945305231,
 ,1.78,0.979310030436,21.0086103249,0.303710788791,179.127685548,0.349699175333,-179.620773177,0.379503546054,-174.919264431,0.110579418331,87.7769279505,49.8556802275,0.00177531418114,
 ,1.8,0.979539078742,22.0382434803,0.302683402552,-179.671304754,0.349577987114,-178.874695271,0.380283953703,-173.911596167,0.111159109159,88.2250353721,49.8558443261,-0.000280330756572,
 ,1.82,0.979760265321,23.0640220272,0.301401457757,-178.511482215,0.349460102894,-178.125329783,0.381185431136,-172.893486317,0.111876295467,88.5899351047,49.8562704955,-0.00235492422996,
 ,1.84,0.979972513472,24.0841625014,0.299890267319,-177.393165687,0.349330167331,-177.374778271,0.382188311871,-171.867754384,0.112727831685,88.8810873919,49.8569580072,-0.00443205147688,
 ,1.86,0.980174733664,25.0969050803,0.298179306377,-176.31636508,0.349173134519,-176.625172507,0.383271885846,-170.837357432,0.113708278135,89.1092782935,49.8579044083,-0.00649712908668,
 ,1.88,0.980365847815,26.1005204239,0.29630198594,-175.280699571,0.348974390579,-175.878673677,0.384414439416,-169.805391357,0.114809493733,89.286263641,49.859105849,-0.00853790440645,
 ,1.9,0.980544819582,27.0933135544,0.294295472653,-174.285306016,0.348719848229,-175.137478172,0.385593128023,-168.775102503,0.116020261859,89.424421247,49.8605574136,-0.0105446389557,
 ,1.92,0.980710685194,28.0736254787,0.292200500069,-173.328751395,0.348396024664,-174.403824578,0.386783757255,-167.749899811,0.117326005418,89.5364162911,49.8622534107,-0.0125099542671,
 ,1.94,0.98086257913,29.0398335741,0.290061101656,-172.408965041,0.347990119769,-173.679995506,0.38796056993,-166.733357363,0.118708646738,89.6348835645,49.8641875835,-0.0144283556307,
 ,1.96,0.980999750489,29.9903519436,0.28792419173,-171.523206192,0.34749011717,-172.968308234,0.389096145363,-165.729198975,0.120146660278,89.7321305837,49.8663532092,-0.0162954930323,
 ,1.98,0.981121568779,30.9236329615,0.285838930229,-170.668080173,0.346884933524,-172.271089603,0.390161509057,-164.741259828,0.121615351763,89.8398667708,49.8687430743,-0.0181072619573,
 ,2.0,0.981227520911,31.8381710604,0.28385583068,-169.83961241,0.346164639028,-171.590632938,0.391126526186,-163.773424112,0.1230873777,89.9689651701,49.8713493313,-0.0198588794539,
 ,2.02,0.981317203468,32.7325094784,0.282025605039,-169.033384019,0.345320763215,-170.929137445,0.391960613011,-162.829541321,0.124533496288,90.1292637628,49.8741632597,-0.0215440830622,
 ,2.04,0.981390315114,33.6052502307,0.280397778674,-168.244726134,0.344346685212,-170.288633071,0.392633752515,-161.913326736,0.125923516983,90.3294128368,49.8771749748,-0.0231545863763,
 ,2.06,0.981446653231,34.4550670699,0.279019146552,-167.468962934,0.343238089382,-169.67089582,0.39311775171,-161.028253407,0.127227393908,90.5767728576,49.8803731325,-0.0246798861401,
 ,2.08,0.981486116829,35.2807207305,0.277932170889,-166.701686091,0.341993449434,-169.077359753,0.393387636447,-160.177443703,0.128416390443,90.8773641086,49.8837446842,-0.0261074594929,
 ,2.1,0.981508715342,36.0810753804,0.277173436326,-165.939037026,0.340614490661,-168.509032432,0.393423051733,-159.363568481,0.129464231192,91.2358656135,49.8872747256,-0.0274233277506,
 ,2.12,0.98151458068,36.855114991,0.276772279235,-165.177969183,0.339106574087,-167.966420403,0.393209525662,-158.588761229,0.130348154842,91.6556573029,49.8909464715,-0.0286129070069,
 ,2.14,0.98150397862,37.6019582938,0.276749694203,-164.416461878,0.337478949246,-167.449470682,0.392739464157,-157.854553462,0.131049788254,92.1388968058,49.8947413708,-0.0296620253403,
 ,2.16,0.981477315301,38.320871133,0.277117596314,-163.653661043,0.33574483376,-166.957533229,0.392012769692,-157.161836034,0.131555778123,92.6866210714,49.8986393554,-0.0305579670335,
 ,2.18,0.981435135433,39.0112753018,0.277878486734,-162.8899304,0.333921295719,-166.48934807,0.391037016204,-156.510849078,0.131858140077,93.2988633018,49.902619201,-0.0312904071708,
 ,2.2,0.981378110307,39.6727533382,0.279025535191,-162.12680809,0.332028935952,-166.04305924,0.389827158966,-155.901200972,0.131954313324,93.9747769974,49.9066589647,-0.031852123108,
 ,2.22,0.981307015609,40.3050491776,0.280543059309,-161.366876481,0.330091388361,-165.616255965,0.388404806591,-155.331914272,0.131846938015,94.7127606015,49.9107364559,-0.0322394075894,
 ,2.24,0.981222700941,40.9080649661,0.282407349827,-160.613564083,0.328134674331,-165.206039726,0.386797126926,-154.801494259,0.131543398635,95.5105775466,49.914829698,-0.0324521548687,
 ,2.26,0.981126054481,41.4818546676,0.284587764643,-159.870906081,0.326186459581,-164.809114072,0.385035494155,-154.308013805,0.131055196196,96.365466951,49.9189173416,-0.0324936381882,
 ,2.28,0.981017967113,42.0266153195,0.287047995628,-159.143292608,0.324275267408,-164.421892458,0.38315400713,-153.849207068,0.130397222479,97.2742396513,49.9229790025,-0.0323700367472,
 ,2.3,0.980899300488,42.5426768801,0.289747402532,-158.435231575,0.3224297011,-164.040618166,0.381188016027,-153.42256404,0.129587009941,98.2333530294,49.9269955076,-0.0320897969994,
 ,2.32,0.98077086278,43.0304915709,0.292642309781,-157.751146834,0.32067772116,-163.661489577,0.379172785277,-153.025418386,0.128644021724,99.2389568692,49.9309490464,-0.0316629240035,
 ,2.34,0.980633394564,43.4906234739,0.295687175168,-157.095224358,0.319046011773,-163.28078387,0.377142396667,-152.655022206,0.127589029467,100.286902113,49.9348232368,-0.031100294434,
 ,2.36,0.980487565625,43.9237389186,0.298835563104,-156.471310781,0.317559457604,-162.89497268,0.375128961002,-152.308603164,0.126443605338,101.372705627,49.9386031224,-0.0304130674914,
 ,2.38,0.980333981936,44.330597928,0.302040886529,-155.882861427,0.316240738586,-162.500824348,0.373162164692,-151.983401877,0.125229732178,102.491467367,49.9422751235,-0.0296122482777,
 ,2.4,0.980173200932,44.7120467218,0.305256916333,-155.332929632,0.315110038344,-162.095489138,0.371269134827,-151.676690137,0.123969515407,103.637741757,49.9458269681,-0.0287084345644,
 ,2.42,0.980005752679,45.0690110221,0.308438090631,-154.82418596,0.314184852285,-161.676565865,0.369474568377,-151.385773392,0.12268496513,104.805372115,49.9492476275,-0.0277117547673,
 ,2.44,0.979832164556,45.4024897122,0.311539683755,-154.358954775,0.313479874546,-161.242150506,0.367801042643,-151.107983389,0.121397808896,105.987304991,49.9525272768,-0.0266319831716,
 ,2.46,0.979652987344,45.7135482703,0.314517912674,-153.939256224,0.313006938923,-160.790869108,0.366269408034,-150.840668716,0.120129295821,107.175408995,49.9556572979,-0.0254787982266,
 ,2.48,0.979468820937,46.0033113717,0.317330064492,-153.566843617,0.312774987568,-160.321898286,0.364899161764,-150.581191642,0.118899961273,108.360328886,49.9586303329,-0.0242621319811,
 ,2.5,0.979280337954,46.2729541135,0.319934722034,-153.243229048,0.312790042503,-159.834976621,0.363708711514,-150.32693895,0.117729336602,109.531408891,49.9614403869,-0.0229925456305,
 ,2.52,0.979088303363,46.5236914706,0.322292146435,-152.96969335,0.313055158953,-159.330409311,0.362715459355,-150.075352344,0.116635607638,110.676717952,49.96408297,-0.0216815604819,
 ,2.54,0.978893587997,46.7567658187,0.324364848649,-152.747279647,0.313570346001,-158.809066897,0.361935665244,-149.823980633,0.115635245237,111.783202931,49.9665552608,-0.020341877729,
 ,2.56,0.978697173798,46.9734326244,0.326118349595,-152.576772457,0.314332449035,-158.27237707,0.361384082431,-149.570551941,0.114742646518,112.836983435,49.9688562678,-0.0189874346408,
 ,2.58,0.978500148983,47.1749446699,0.327522095576,-152.458666092,0.315334999055,-157.722307152,0.361073390444,-149.313060128,0.113969832949,113.823784872,49.9709869601,-0.0176332674285,
 ,2.6,0.978303692249,47.3625354169,0.32855046605,-152.393127043,0.316568045131,-157.161334076,0.36101348105,-149.049856348,0.113326248724,114.729486858,49.9729503455,-0.0162951785384,
 ,2.62,0.978109046388,47.5374022785,0.329183788748,-152.3799551,0.318017996595,-156.592398861,0.361210675642,-148.779734734,0.112818690047,115.540745686,49.9747514731,-0.0149892339952,
 ,2.64,0.977917483102,47.7006906517,0.329409265512,-152.418547433,0.319667509094,-156.018843664,0.361666965943,-148.502000937,0.112451375753,116.245635848,49.9763973501,-0.0137311403468,
 ,2.66,0.977730261931,47.853479544,0.329221712809,-152.507869033,0.321495452072,-155.444331184,0.362379372392,-148.216513819,0.11222614685,116.83424971,49.9778967694,-0.0125355672016,
 ,2.68,0.977548586819,47.9967695217,0.328624033602,-152.646432068,0.323476993405,-154.872748236,0.363339505423,-147.923693683,0.112142762564,117.299197735,49.9792600538,-0.0114154881546,
 ,2.7,0.977373563846,48.1314735186,0.327627360586,-152.832285982,0.325583829865,-154.308097249,0.36453339534,-147.624494494,0.11219924784,117.635963492,49.9804987347,-0.0103816093523,
 ,2.72,0.977206163032,48.2584108192,0.326250841604,-153.063019612,0.327784580529,-153.754380927,0.365941628871,-147.320341942,0.11239224427,117.843085592,49.9816251842,-0.00944194201761,
 ,2.74,0.977047186249,48.3783042746,0.324521072064,-153.335776135,0.330045345786,-153.215486161,0.367539798416,-147.013043209,0.112717322765,117.922159193,49.9826522282,-0.00860155528655,
 ,2.76,0.976897242301,48.4917805779,0.3224712121,-153.647281183,0.332330419351,-152.695073344,0.369299237487,-146.704677325,0.113169229101,117.877669255,49.9835927646,-0.00786252214788,
 ,2.78,0.976756729536,48.5993732349,0.320139853523,-153.993883822,0.334603126713,-152.19647665,0.371187987128,-146.397476627,0.11374204886,117.716683521,49.9844594088,-0.00722404799099,
 ,2.8,0.976625825919,48.701527728,0.317569720351,-154.371609242,0.33682675245,-151.722619686,0.373171916528,-146.093710016,0.114429292389,117.448443528,49.9852641852,-0.00668275175599,
