Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,5.84,1.01462532325,-138.597036792,2.50957838046,-41.1597637417,2.47014413025,20.7384801131,2.50483955805,-138.629381925,2.50483955805,-138.629381925,49.8988419963,0.019654706112,
 ,5.86,1.0144447527,-137.87527177,2.50874809634,-40.3173841537,2.47731219086,21.5768712785,2.50439377748,-137.907616903,2.50439377748,-137.907616903,49.8965530403,0.0186956349273,
 ,5.88,1.01424610815,-137.115182913,2.5080153462,-39.5317706505,2.48227655424,22.4185168488,2.50390337703,-137.147528046,2.50390337703,-137.147528046,49.8943797936,0.0177635047782,
 ,5.9,1.01403108126,-136.317361591,2.50736756964,-38.8042214071,2.48490236644,23.2617014368,2.50337253292,-136.349706724,2.50337253292,-136.349706724,49.8923143252,0.0168822486917,
 ,5.92,1.01380101553,-135.482737738,2.50680957349,-38.1347014998,2.48510495704,24.1048615588,2.50280456195,-135.51508287,2.50280456195,-135.51508287,49.890346386,0.0160720946364,
 ,5.94,1.01355693444,-134.612562169,2.50636264453,-37.521855862,2.48285185653,24.9465874512,2.50220199078,-134.644907302,2.50220199078,-134.644907302,49.8884640248,0.0153487747338,
 ,5.96,1.01329961667,-133.708385093,2.50606214666,-36.9630460066,2.47816339009,25.7856364111,2.50156674176,-133.740730226,2.50156674176,-133.740730226,49.8866542787,0.0147228679619,
 ,5.98,1.01302970991,-132.772031449,2.50595381968,-36.4544111868,2.47111185923,26.6209574775,2.50090041391,-132.804376582,2.50090041391,-132.804376582,49.8849039122,0.0141993268931,
 ,6.0,1.01274787153,-131.805573757,2.50608909248,-35.9909550096,2.46181936246,27.4517260178,2.50020463004,-131.837918889,2.50020463004,-131.837918889,49.8832001733,0.0137772309351,
 ,6.02,1.01245492167,-130.811303106,2.50651979477,-35.5666582654,2.45045434311,28.2773856868,2.49948141489,-130.843648239,2.49948141489,-130.843648239,49.8815315321,0.0134497968319,
 ,6.04,1.01215199385,-129.791698922,2.50729269286,-35.1746178381,2.43722698863,29.0976942871,2.49873356684,-129.824044055,2.49873356684,-129.824044055,49.8798883673,0.0132046625152,
 ,6.06,1.01184066791,-128.749398036,2.50844428336,-34.8072100975,2.42238363918,29.9127693297,2.49796498605,-128.781743168,2.49796498605,-128.781743168,49.8782635648,0.0130244437502,
 ,6.08,1.01152307175,-127.687163554,2.50999625267,-34.4562753398,2.40620039389,30.7231285732,2.49718092576,-127.719508687,2.49718092576,-127.719508687,49.8766529986,0.0128875454183,
 ,6.1,1.01120194124,-126.607853899,2.51195195229,-34.1133179378,2.38897612872,31.5297205674,2.49638814009,-126.640199032,2.49638814009,-126.640199032,49.8750558677,0.0127691919066,
 ,6.12,1.01088063084,-125.514392315,2.51429415429,-33.7697151967,2.37102515869,32.3339402716,2.49559491035,-125.546737447,2.49559491035,-125.546737447,49.8734748713,0.0126426251983,
 ,6.14,1.01056307206,-124.40973705,2.51698424634,-33.4169268062,2.3526697864,33.1376252089,2.49481094232,-124.442082183,2.49481094232,-124.442082183,49.8719162136,0.0124804062463,
 ,6.16,1.01025368077,-123.296852361,2.51996291102,-33.0466964309,2.33423297693,33.9430284023,2.49404713767,-123.329197493,2.49404713767,-123.329197493,49.870389438,0.0122557464585,
 ,6.18,1.00995721906,-122.178680408,2.52315222095,-32.6512374827,2.31603138436,34.7527655296,2.4933152527,-122.211025541,2.4933152527,-122.211025541,49.8689071023,0.0119437928106,
 ,6.2,1.00967862034,-121.058114125,2.52645897909,-32.2233964033,2.29836892751,35.5697353273,2.49262746671,-121.090459258,2.49262746671,-121.090459258,49.8674843145,0.0115227930699,
 ,6.22,1.00942278947,-119.9379711,2.52977905145,-31.7567886541,2.28153107267,36.3970142094,2.49199588845,-119.970316233,2.49199588845,-119.970316233,49.8661381556,0.01097507687,
 ,6.24,1.00919439106,-118.820968548,2.53300238244,-31.2459047915,2.26577993237,37.2377282247,2.49143203365,-118.853313681,2.49143203365,-118.853313681,49.8648870235,0.0102878031562,
 ,6.26,1.00899763988,-117.70969947,2.53601835335,-30.6861861917,2.25135023517,38.0949076869,2.4909463074,-117.742044602,2.4909463074,-117.742044602,49.8637499317,0.00945344316293,
 ,6.28,1.00883610644,-116.606610123,2.53872114144,-30.0740719011,2.23844616762,38.9713318523,2.49054752439,-116.638955255,2.49054752439,-116.638955255,49.8627458003,0.00846998840242,
 ,6.3,1.00871254985,-115.513978985,2.54101475772,-29.4070195364,2.22723904168,39.8693726487,2.4902424961,-115.546324118,2.4902424961,-115.546324118,49.8618927702,0.00734089284284,
 ,6.32,1.00862878753,-114.43389741,2.542817481,-28.6835040351,2.21786570406,40.7908474523,2.49003570924,-114.466242543,2.49003570924,-114.466242543,49.8612075702,0.0060747755334,
 ,6.34,1.008585609,-113.368252202,2.54406545914,-27.9029983489,2.21042758257,41.7368910738,2.48992911297,-113.400597335,2.48992911297,-113.400597335,49.8607049602,0.00468492306344,
 ,6.36,1.00858273811,-112.318710385,2.5447153104,-27.0659399519,2.20499026083,42.707856371,2.48992202551,-112.351055518,2.48992202551,-112.351055518,49.8603972658,0.00318863975574,
 ,6.38,1.00861884477,-111.286706416,2.54474562425,-26.1736864274,2.2015834866,43.7032512401,2.49001116323,-111.319051549,2.49001116323,-111.319051549,49.8602940139,0.00160649742701,
 ,6.4,1.00869160473,-110.273432108,2.54415732735,-25.2284625329,2.20020154659,44.7217172876,2.49019078818,-110.305777241,2.49019078818,-110.305777241,49.8604016724,-3.84636984544e-05,
 ,6.42,1.00879780286,-109.279829513,2.54297294485,-24.2333001929,2.20080397835,45.7610524614,2.49045296305,-109.312174645,2.49045296305,-109.312174645,49.8607234914,-0.0017215350159,
 ,6.44,1.00893347325,-108.306586948,2.54123484552,-23.1919719649,2.20331662873,46.818276631,2.49078789711,-108.338932081,2.49078789711,-108.338932081,49.8612594368,-0.00341709902673,
 ,6.46,1.00909406731,-107.354138326,2.53900260774,-22.1089177449,2.20763310273,47.8897359406,2.49118436103,-107.386483459,2.49118436103,-107.386483459,49.8620062056,-0.00509930680786,
 ,6.48,1.00927463438,-106.422665476,2.53634960132,-20.9891628635,2.21361666333,48.9712402335,2.49163013304,-106.455010609,2.49163013304,-106.455010609,49.8629572785,-0.00674250296715,
 ,6.5,1.00947002504,-105.512104673,2.53335932775,-19.8382305887,2.22110268632,50.0582196666,2.49211250049,-105.544449805,2.49211250049,-105.544449805,49.8641031161,-0.00832216671691,
 ,6.52,1.00967507588,-104.622155834,2.5301212784,-18.6620441124,2.2299016678,51.1458965468,2.49261871639,-104.654500966,2.49261871639,-104.654500966,49.8654312984,-0.00981482180865,
 ,6.54,1.00988479145,-103.752294838,2.526726914,-17.466818974,2.23980290407,52.2294577212,2.49313644825,-103.78463997,2.49313644825,-103.78463997,49.8669267352,-0.0111985099635,
 ,6.56,1.01009450123,-102.901788725,2.52326581542,-16.2589476073,2.25057876767,53.3042191345,2.49365416581,-102.934133857,2.49365416581,-102.934133857,49.868571886,-0.0124529172421,
 ,6.58,1.01029998412,-102.069713213,2.51982219129,-15.044876669,2.26198953068,54.3657747517,2.4941614483,-102.102058346,2.4941614483,-102.102058346,49.8703469872,-0.0135594782387,
 ,6.6,1.01049755971,-101.254972088,2.51647194915,-13.8309790857,2.27378865219,55.4101233808,2.49464920979,-101.287317221,2.49464920979,-101.287317221,49.8722302745,-0.014501393188,
 ,6.62,1.01068414441,-100.456318002,2.51328044475,-12.6234240616,2.2857283817,56.4337695966,2.49510983769,-100.488663134,2.49510983769,-100.488663134,49.8741982084,-0.0152636445576,
 ,6.64,1.01085727348,-99.6723741887,2.51030098085,-11.4280489256,2.29756550145,57.4337971965,2.49553724725,-99.7047193215,2.49553724725,-99.7047193215,49.8762257046,-0.015833034758,
 ,6.66,1.01101509247,-98.9016566203,2.50757406874,-10.2502370349,2.30906701167,58.4079157413,2.49592686026,-98.934001753,2.49592686026,-98.934001753,49.8782863769,-0.0161982627722,
 ,6.68,1.01115632285,-98.1425961349,2.50512741495,-9.09480607781,2.32001555717,59.3544823479,2.49627552045,-98.1749412677,2.49627552045,-98.1749412677,49.8803528003,-0.0163500609712,
 ,6.7,1.01128020871,-97.3935601667,2.50297655098,-7.96591090972,2.3302144024,60.2725020148,2.49658136162,-97.4259052994,2.49658136162,-97.4259052994,49.8823968055,-0.016281404717,
 ,6.72,1.0113864511,-96.6528737521,2.50112598897,-6.86696453692,2.33949178126,61.1616103731,2.49684364576,-96.6852188848,2.49684364576,-96.6852188848,49.884389813,-0.0159877946594,
 ,6.74,1.01147513712,-95.9188395771,2.49957076202,-5.80058007768,2.34770447697,62.0220429124,2.49706258792,-95.9511847099,2.49706258792,-95.9511847099,49.8863032149,-0.015467598465,
 ,6.76,1.01154666971,-95.1897568972,2.49829819806,-4.76853556788,2.35474052223,62.8545945161,2.49723918283,-95.2221020299,2.49723918283,-95.2221020299,49.8881088049,-0.0147224267042,
 ,6.78,1.01160170288,-94.4639392222,2.49728977855,-3.77176242914,2.36052094793,63.6605726542,2.49737504507,-94.4962843549,2.49737504507,-94.4962843549,49.8897792577,-0.0137575081693,
 ,6.8,1.01164108428,-93.7397306408,2.49652292845,-2.81035713189,2.36500054633,64.4417471967,2.49747226724,-93.7720757735,2.49747226724,-93.7720757735,49.8912886402,-0.0125819791682,
 ,6.82,1.01166579342,-93.0155199933,2.49597243249,-1.8836121185,2.36816763634,65.2003016043,2.49753326752,-93.047865126,2.49753326752,-93.047865126,49.892612885,-0.0112087820377,
 ,6.84,1.01167691121,-92.2897544893,2.49561191629,-0.99006975854,2.37004294005,65.9387799867,2.49756071438,-92.322099622,2.49756071438,-92.322099622,49.8937303829,-0.00965532512055,
 ,6.86,1.01167561647,-91.5609530005,2.49541529189,-0.127597540497,2.37067762214,66.6600307773,2.49755751803,-91.5932981332,2.49755751803,-91.5932981332,49.894622597,-0.00794368490169,
 ,6.88,1.01166317159,-90.8277173377,2.4953576484,0.70652450868,2.37015052672,67.3671537596,2.49752679493,-90.8600624705,2.49752679493,-90.8600624705,49.8952745544,-0.00610010319855,
 ,6.9,1.01164090673,-90.0887421193,2.4954157921,1.51550532807,2.36856475326,68.063447537,2.49747182892,-90.121087252,2.49747182892,-90.121087252,49.8956752884,-0.00415455542844,
 ,6.92,1.01161020397,-89.3428234302,2.49556852679,2.30293602249,2.36604371333,68.7523561199,2.49739603199,-89.3751685629,2.49739603199,-89.3751685629,49.8958182112,-0.00214023021093,
 ,6.94,1.01157248014,-88.5888663027,2.4957967373,3.07267807522,2.36272681444,69.437413855,2.4973029019,-88.6212114354,2.4973029019,-88.6212114354,49.8957013884,-9.28346542806e-05,
 ,6.96,1.01152916725,-87.8258910348,2.49608334183,3.82874979973,2.35876492005,70.1221880671,2.49719597392,-87.8582361675,2.49719597392,-87.8582361675,49.8953276973,0.00195025309794,
 ,6.98,1.01148169011,-87.0530383677,2.49641317627,4.57521405391,2.35431573077,70.8102190516,2.49707876551,-87.0853835005,2.49707876551,-87.0853835005,49.8947048581,0.00395093402718,
 ,7.0,1.01143144099,-86.2695735469,2.496772864,5.3160700013,2.34953922394,71.5049574598,2.49695471383,-86.3019186796,2.49695471383,-86.3019186796,49.8938453369,0.00587139021416,
 ,7.02,1.01137975186,-85.4748892888,2.49715071029,6.05515143858,2.34459327507,72.2096996304,2.49682710714,-85.5072344215,2.49682710714,-85.5072344215,49.8927661191,0.00767509222929,
 ,7.04,1.01132786497,-84.6685076793,2.49753664418,6.79603392028,2.33962956911,72.9275219714,2.49669901224,-84.700852812,2.49669901224,-84.700852812,49.8914883647,0.00932777045618,
 ,7.06,1.0112769032,-83.8500810222,2.4979222145,7.54195260465,2.33478989062,73.661216032,2.49657320119,-83.882426155,2.49657320119,-83.882426155,49.8900369538,0.0107983138847,
 ,7.08,1.01122784152,-83.0193916609,2.49830063288,8.29573241994,2.33020286359,74.4132263564,2.49645208099,-83.0517367936,2.49645208099,-83.0517367936,49.8884399383,0.0120595650895,
 ,7.1,1.01118148157,-82.1763507922,2.49866684707,9.05973180906,2.32598119293,75.185593517,2.49633763063,-82.2086959249,2.49633763063,-82.2086959249,49.8867279183,0.0130889855536,
 ,7.12,1.01113843098,-81.3209962996,2.49901762264,9.8358009528,2.32221944296,75.9799048395,2.4962313502,-81.3533414323,2.4962313502,-81.3533414323,49.8849333632,0.0138691710986,
 ,7.14,1.0110990894,-80.4534896409,2.49935161124,10.6252549977,2.31899237338,76.7972552221,2.4961342263,-80.4858347736,2.4961342263,-80.4858347736,49.8830898981,0.0143882030391,
 ,7.16,1.01106364277,-79.5741118387,2.49966938663,11.4288624295,2.31635384057,77.6382201223,2.49604671802,-79.6064569714,2.49604671802,-79.6064569714,49.881231579,0.014639827052,
 ,7.18,1.01103206713,-78.6832586428,2.4999734361,12.2468483461,2.31433626145,78.5028422551,2.4959687662,-78.7156037755,2.4959687662,-78.7156037755,49.8793921785,0.0146234588426,
 ,7.2,1.01100414242,-77.7814349452,2.50026810074,13.0789120114,2.31295062819,79.3906328788,2.49589982751,-77.813780078,2.49589982751,-77.813780078,49.8776045013,0.0143440236269,
 ,7.22,1.01097947609,-76.8692485434,2.50055946415,13.9242577318,2.31218705417,80.300587797,2.49583893291,-76.9015936761,2.49583893291,-76.9015936761,49.8758997497,0.013811644725,
 ,7.24,1.01095753562,-75.9474033455,2.50085519274,14.7816378097,2.31201582421,81.2312174591,2.49578476775,-75.9797484782,2.49578476775,-75.9797484782,49.8743069513,0.0130412043019,
 ,7.26,1.01093768791,-75.0166921073,2.50116433325,15.6494060997,2.31238891536,82.1805898659,2.49573576903,-75.04903724,2.49573576903,-75.04903724,49.8728524622,0.0120518053111,
 ,7.28,1.01091924307,-74.0779887673,2.50149707307,16.5255805279,2.31324194712,83.1463844321,2.49569023364,-74.1103339,2.49569023364,-74.1103339,49.8715595497,0.010866166836,
 ,7.3,1.01090149987,-73.1322404258,2.5018644687,17.4079128236,2.31449651299,84.1259545654,2.49564643042,-73.1645855585,2.49564643042,-73.1645855585,49.8704480582,0.00950998474801,
 ,7.32,1.01088378972,-72.1804589862,2.50227814635,18.2939636366,2.31606283737,85.1163965067,2.49560270876,-72.2128041189,2.49560270876,-72.2128041189,49.8695341569,0.00801128595687,
 ,7.34,1.01086551665,-71.2237124536,2.50274997813,19.1811811713,2.3178426944,86.1146219294,2.49555759743,-71.2560575863,2.49555759743,-71.2560575863,49.868830166,0.00639979831933,
 ,7.36,1.01084619125,-70.2631158732,2.50329173705,20.0669814326,2.31973251799,87.1174319077,2.49550988816,-70.295461006,2.49550988816,-70.295461006,49.8683444564,0.00470635074396,
 ,7.38,1.01082545704,-69.2998218847,2.50391473412,20.9488281652,2.32162662559,88.1215900951,2.49545870094,-69.3321670174,2.49545870094,-69.3321670174,49.8680814177,0.00296231052559,
 ,7.4,1.01080310905,-68.3350108735,2.50462944226,21.8243105681,2.32342047338,89.1238932734,2.49540352969,-68.3673560062,2.49540352969,-68.3673560062,49.86804149,0.00119905860651,
 ,7.42,1.01077910455,-67.3698807148,2.50544511234,22.6912168955,2.32501385694,90.1212378049,2.49534426898,-67.4022258475,2.49534426898,-67.4022258475,49.8682212546,-0.000552500927282,
 ,7.44,1.01075356718,-66.4056361263,2.50636938791,23.5476021219,2.32631397095,91.1106808959,2.49528122401,-66.437981259,2.49528122401,-66.437981259,49.8686135818,-0.0022624029477,
 ,7.46,1.01072678538,-65.4434776668,2.50740792592,24.3918479665,2.32723824308,92.0894959418,2.4952151069,-65.4758227995,2.4952151069,-65.4758227995,49.8692078317,-0.0039020607347,
 ,7.48,1.0106992068,-64.4845904449,2.50856403114,25.2227137405,2.32771686201,93.0552215285,2.49514702274,-64.5169355776,2.49514702274,-64.5169355776,49.8699901067,-0.00544468658463,
 ,7.5,1.01067142964,-63.5301326222,2.5098383128,26.0393767093,2.3276949274,94.0057039061,2.49507844832,-63.5624777549,2.49507844832,-63.5624777549,49.8709435539,-0.00686569412885,
 ,7.52,1.01064419197,-62.5812238129,2.51122837244,26.8414609438,2.32713415992,94.9391329048,2.49501120577,-62.6135689456,2.49501120577,-62.6135689456,49.8720487136,-0.00814307902841,
 ,7.54,1.01061835946,-61.6389334968,2.51272853401,27.6290539676,2.32601412316,95.8540713331,2.49494743219,-61.6712786295,2.49494743219,-61.6712786295,49.8732839107,-0.00925777094785,
 ,7.56,1.01059491147,-60.7042695693,2.51432962917,28.4027108692,2.32433292438,96.7494778921,2.49488954534,-60.736614702,2.49488954534,-60.736614702,49.8746256823,-0.0101939468889,
 ,7.58,1.01057492531,-59.7781671579,2.51601885422,29.1634459305,2.3221073783,97.6247235556,2.49484020485,-59.8105122906,2.49484020485,-59.8105122906,49.8760492369,-0.0109392945888,
 ,7.6,1.01055955824,-58.8614778367,2.51777971838,29.9127121896,2.31937263606,98.4796012436,2.49480226763,-58.8938229694,2.49480226763,-58.8938229694,49.8775289335,-0.0114852151071,
 ,7.62,1.0105500266,-57.9549593756,2.51959210582,30.6523696937,2.31618129893,99.3143284653,2.49477873655,-57.9873045083,2.49477873655,-57.9873045083,49.8790387749,-0.011826955631,
 ,7.64,1.01054758201,-57.0592661634,2.52143247524,31.3846434757,2.3126020528,100.129542467,2.49477270152,-57.0916112962,2.49477270152,-57.0916112962,49.8805529019,-0.0119636663675,
 ,7.66,1.01055348427,-56.1749404536,2.52327421862,32.1120725033,2.30871787333,100.926287328,2.49478727263,-56.2072855863,2.49478727263,-56.2072855863,49.8820460809,-0.0118983782698,
 ,7.68,1.01056897118,-55.3024045819,2.52508819556,32.8374509984,2.30462386339,101.70599244,2.49482550569,-55.3347497146,2.49482550569,-55.3347497146,49.8834941725,-0.0116379005643,
 ,7.7,1.01059522557,-54.4419543094,2.5268434502,33.5637636076,2.30042479186,102.470441887,2.49489032077,-54.4742994421,2.49489032077,-54.4742994421,49.8848745735,-0.0111926383333,
 ,7.72,1.01063334,-53.5937534354,2.52850810457,34.294115953,2.29623240792,103.221734483,2.49498441515,-53.6260985682,2.49498441515,-53.6260985682,49.8861666196,-0.0105763309973,
 ,7.74,1.01068427986,-52.7578298078,2.53005040733,35.031662099,2.29216260649,103.962234574,2.49511017209,-52.7901749405,2.49511017209,-52.7901749405,49.8873519419,-0.00980571319324,
 ,7.76,1.01074884563,-51.9340728356,2.53143990052,35.7795304619,2.2883325188,104.694514151,2.49526956777,-51.9664179683,2.49526956777,-51.9664179683,49.8884147653,-0.00890010097197,
 ,7.78,1.01082763553,-51.1222325768,2.53264865252,36.5407496614,2.28485759897,105.421287409,2.49546407903,-51.1545777095,2.49546407903,-51.1545777095,49.8893421434,-0.00788090903213,
 ,7.8,1.01092100979,-50.321920443,2.53365249355,37.3181757687,2.28184877093,106.14533939,2.4956945952,-50.3542655757,2.4956945952,-50.3542655757,49.89012412,-0.00677110877342,
 ,7.82,1.01102905837,-49.5326115329,2.53443218257,38.1144223514,2.27940969374,106.869450951,2.49596133836,-49.5649566656,2.49596133836,-49.5649566656,49.8907538148,-0.0055946418315,
 ,7.84,1.01115157381,-48.7536485839,2.53497443292,38.9317946502,2.27763419531,107.596322709,2.49626379632,-48.7859937167,2.49626379632,-48.7859937167,49.8912274303,-0.00437580846203,
 ,7.86,1.01128803133,-47.9842475158,2.53527272768,39.7722291546,2.27660391721,108.328500942,2.49660067359,-48.0165926485,2.49660067359,-48.0165926485,49.8915441806,-0.00313865377059,
 ,7.88,1.01143757825,-47.2235045279,2.53532786556,40.637239779,2.27638620695,109.068308543,2.49696986508,-47.2558496606,2.49696986508,-47.2558496606,49.8917061483,-0.00190637653411,
 ,7.9,1.01159903429,-46.4704047108,2.53514819255,41.5278717897,2.27703228919,109.817784034,2.49736845703,-46.5027498436,2.49736845703,-46.5027498436,49.8917180741,-0.000700784908553,
 ,7.92,1.01177090431,-45.7238321204,2.53474949159,42.4446645918,2.27857574382,110.578631358,2.49779275831,-45.7561772531,2.49779275831,-45.7561772531,49.8915870917,0.000458182816226,
 ,7.94,1.01195139302,-44.9825806707,2.53415435919,43.3876263533,2.28103129836,111.352184926,2.49823833683,-45.0149258035,2.49823833683,-45.0149258035,49.8913223666,0.00155314688083,
 ,7.96,1.01213845301,-44.2453671804,2.53339155328,44.3562169831,2.28439402901,112.139385273,2.49870013812,-44.2777123131,2.49870013812,-44.2777123131,49.8909348136,0.00256896410021,
 ,7.98,1.01232986278,-43.5108468725,2.53249530723,45.349339021,2.28863897269,112.940765822,2.49917267782,-43.5431920052,2.49917267782,-43.5431920052,49.8904368257,0.00349281817183,
 ,8.0,1.01252325832,-42.7776276386,2.53150359408,46.365348161,2.29372101748,113.75646497,2.49965011987,-42.8099727713,2.49965011987,-42.8099727713,49.8898417832,0.00431523504384,
 ,8.02,1.01271618869,-42.0442857607,2.53045648188,47.4020755979,2.29957528134,114.586249092,2.50012641356,-42.0766308934,2.50012641356,-42.0766308934,49.8891636965,0.00502962650625,
 ,8.04,1.01290621121,-41.3093838662,2.52939489754,48.4568598819,2.30611804195,115.429541515,2.50059552853,-41.3417289989,2.50059552853,-41.3417289989,49.8884169375,0.00563193510806,
 ,8.06,1.01309094166,-40.5714879864,2.5283587737,49.5265956247,2.31324799295,116.285468574,2.50105157878,-40.6038331191,2.50105157878,-40.6038331191,49.8876158553,0.00612089342139,
 ,8.08,1.0132681234,-39.8291859692,2.5273856333,50.6077915334,2.32084801468,117.15290817,2.50148899329,-39.8615311019,2.50148899329,-39.8615311019,49.8867745265,0.00649751093322,
 ,8.1,1.01343568245,-39.0811057161,2.52650926267,51.6966406476,2.32878737361,118.030543484,2.50190265192,-39.1134508488,2.50190265192,-39.1134508488,49.8859064943,0.00676494889069,
 ,8.12,1.01359176822,-38.3259330419,2.52575859407,52.7891007824,2.33692432335,118.91691838,2.50228798609,-38.3582781746,2.50228798609,-38.3582781746,49.8850245334,0.00692832272076,
 ,8.14,1.01373478033,-37.5624289302,2.52515688981,53.8809828666,2.34510906346,119.810491483,2.50264104489,-37.5947740629,2.50264104489,-37.5947740629,49.8841404539,0.00699444087892,
 ,8.16,1.01386338127,-36.7894458608,2.52472127305,54.9680447881,2.35318699252,120.70968668,2.50295852634,-36.8217909935,2.50295852634,-36.8217909935,49.8832649394,0.00697153309322,
 ,8.18,1.01397649588,-36.0059428944,2.5244626248,56.0460880714,2.36100217675,121.612938417,2.50323777617,-36.0382880271,2.50323777617,-36.0382880271,49.8824074199,0.00686897906248,
 ,8.2,1.01407329956,-35.2109992314,2.5243858395,57.1110545203,2.36840094252,122.518730698,2.50347675866,-35.2433443642,2.50347675866,-35.2433443642,49.8815759784,0.0066970361563,
 ,8.22,1.01415319781,-34.4038259975,2.52449040301,58.1591199393,2.37523549129,123.425629337,2.50367400616,-34.4361711303,2.50367400616,-34.4361711303,49.880777292,0.00646656555918,
 ,8.24,1.01421580009,-33.5837760514,2.52477123027,59.1867821969,2.38136743076,124.332307561,2.50382855449,-33.6161211841,2.50382855449,-33.6161211841,49.8800166079,0.00618875999786,
 ,8.26,1.01426089096,-32.7503516492,2.52521967869,60.1909411962,2.38667111565,125.237565552,2.50393987183,-32.782696782,2.50393987183,-32.782696782,49.8792977513,0.00587487926717,
 ,8.28,1.01428840162,-31.9032098437,2.52582463924,61.1689687336,2.39103669673,126.14034486,2.50400778833,-31.9355549764,2.50400778833,-31.9355549764,49.8786231643,0.00553600129577,
 ,8.3,1.01429838421,-31.0421655357,2.52657360278,62.1187666903,2.39437278614,127.039738809,2.50403243268,-31.0745106684,2.50403243268,-31.0745106684,49.8779939715,0.00518279611937,
 ,8.32,1.01429098932,-30.1671920865,2.52745358041,63.0388126539,2.39660865529,127.935000379,2.50401417668,-30.1995372192,2.50401417668,-30.1995372192,49.8774100632,0.00482536698623,
 ,8.34,1.01426642626,-29.2784186703,2.52845149408,63.928195007,2.39769584477,128.825552316,2.50395353703,-29.310763803,2.50395353703,-29.310763803,49.8768701252,0.00447348421126,
 ,8.36,1.01422496134,-28.376125886,2.52955471388,64.7866325671,2.39760931266,129.710992234,2.50385117119,-28.4084710187,2.50385117119,-28.4084710187,49.8763717838,0.00413596078021,
 ,8.38,1.01416695858,-27.4607404141,2.53075174983,65.6144764272,2.39634808131,130.591091991,2.50370797783,-27.4930855468,2.50370797783,-27.4930855468,49.8759118266,0.00382019528267,
 ,8.4,1.01409289701,-26.5328268451,2.53203222837,66.41270061,2.39393518727,131.465801466,2.50352513954,-26.5651719778,2.50352513954,-26.5651719778,49.8754863348,0.00353240957253,
 ,8.42,1.01400338414,-25.5930774555,2.53338648095,67.1828801218,2.39041701501,132.335253235,2.50330415611,-25.6254225882,2.50330415611,-25.6254225882,49.8750908282,0.00327765126441,
 ,8.44,1.01389917151,-24.6423003709,2.534804894,67.9271563972,2.38586206732,133.199766634,2.50304688292,-24.6746455036,2.50304688292,-24.6746455036,49.8747204266,0.00305972086798,
 ,8.46,1.01378117205,-23.6814063614,2.53627711097,68.648191028,2.38035922566,134.059850326,2.50275557368,-23.7137514941,2.50275557368,-23.7137514941,49.8743700133,0.00288114081661,
 ,8.48,1.01365047759,-22.7113945067,2.53779118098,69.3491089342,2.37401556467,134.916202419,2.5024329239,-22.7437396394,2.5024329239,-22.7437396394,49.8740343935,0.00274316753379,
 ,8.5,1.01350837451,-21.7333369794,2.53933274857,70.0334323588,2.36695379397,135.769707067,2.50208210924,-21.7656821122,2.50208210924,-21.7656821122,49.873708447,0.00264582640345,
 ,8.52,1.01335635422,-20.7483631895,2.54088437118,70.7050073112,2.35930940655,136.621426473,2.50170681166,-20.7807083222,2.50170681166,-20.7807083222,49.8733872737,0.00258796003459,
 ,8.54,1.01319611578,-19.7576435181,2.54242503674,71.3679243244,2.35122761689,137.472587399,2.50131122566,-19.7899886508,2.50131122566,-19.7899886508,49.873066331,0.00256729214179,
 ,8.56,1.01302955768,-18.7623728435,2.54392993634,72.0264356014,2.34286017355,138.324561486,2.50090003808,-18.7947179763,2.50090003808,-18.7947179763,49.8727415574,0.00258051550515,
 ,8.58,1.01285875692,-17.7637540358,2.54537052683,72.6848707605,2.33436213047,139.178839029,2.50047837652,-17.7960991685,2.50047837652,-17.7960991685,49.8724094803,0.00262341264675,
 ,8.6,1.01268593486,-16.7629815678,2.54671489827,73.347553422,2.32588865806,140.036996235,2.50005172491,-16.7953267005,2.50005172491,-16.7953267005,49.8720673007,0.00269101353683,
 ,8.62,1.01251341037,-15.7612253805,2.54792844158,74.0187207748,2.3175919695,140.900656411,2.49962580791,-15.7935705132,2.49962580791,-15.7935705132,49.8717129519,0.00277778798046,
 ,8.64,1.01234354249,-14.7596151311,2.54897479346,74.7024480362,2.30961842886,141.771445982,2.49920644939,-14.7919602638,2.49920644939,-14.7919602638,49.8713451289,0.00287786363381,
