Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,0.900859282935,-26.420320898,0.215002041088,87.3558409594,0.393074919344,-47.974146968,50.0,-7.32113992335,
 ,0.02,0.900851968144,-26.4201021349,0.21499954139,87.3557897785,0.393070910648,-47.9739266044,49.9999830814,-2.69322048015,
 ,0.04,0.900849994612,-26.4198823145,0.214999246743,87.3556404137,0.393069639061,-47.9738431157,49.9999746485,-0.990738522947,
 ,0.06,0.90085207478,-26.4196060177,0.21500035836,87.3553402757,0.393070705519,-47.9738233044,49.9999667905,-0.364432974305,
 ,0.08,0.900856401068,-26.4192785845,0.215001695164,87.3549006747,0.393073073071,-47.9738276178,49.9999595147,-0.134031102184,
 ,0.1,0.89699701484,-26.8086482703,0.213030046475,86.1923884046,0.39269969183,-48.2815897936,49.7168524504,1.19570750334,
 ,0.12,0.89647628403,-26.8575299702,0.212757441968,86.1115591874,0.392577276734,-48.3320866753,49.8155632199,-0.0133873713395,
 ,0.14,0.896349371789,-26.9002791382,0.212677006766,86.0508504903,0.392592712234,-48.3760718369,49.8399592885,-0.109045425145,
 ,0.16,0.896491292024,-26.9493501327,0.212700519088,85.9856346953,0.392725090229,-48.4252570574,49.8343003098,-0.0045151536689,
 ,0.18,0.900091532619,-26.7103608707,0.214492626584,86.8522562855,0.393266559757,-48.2470000941,50.0961080038,-2.13036899126,
 ,0.2,0.901181293811,-26.7280892574,0.214954152705,86.8832171952,0.393662745525,-48.265703748,49.9770404317,-0.204671020424,
 ,0.22,0.901779369884,-26.7818791361,0.215138931924,86.8531693846,0.393902995867,-48.3165230886,49.9216644364,0.179255093878,
 ,0.24,0.901947486594,-26.8584511233,0.21514074633,86.7958358435,0.39395871134,-48.3885918275,49.906945731,0.130077559788,
 ,0.26,0.901756541752,-26.9529683929,0.215017052641,86.7183895795,0.3938496642,-48.4775534085,49.9068921764,0.0453580067724,
 ,0.28,0.901325901846,-27.0605495317,0.21483295897,86.6261456249,0.393630356969,-48.5795518904,49.9098694475,0.00168393205216,
 ,0.3,0.900791068004,-27.1760182287,0.214649347161,86.5242491086,0.393368206896,-48.690660581,49.9117898636,-0.00827498474205,
 ,0.32,0.900272212661,-27.2947473415,0.214509323091,86.4167048207,0.393125451291,-48.8072134342,49.9117634098,-0.00212853531945,
 ,0.34,0.899854397812,-27.413190789,0.21443157043,86.3062997047,0.392946619084,-48.9260769046,49.9100981188,0.00814147985426,
 ,0.36,0.899579646644,-27.5291033639,0.214410922494,86.1949386083,0.392852591832,-49.0448435912,49.9074147138,0.0167815426639,
 ,0.38,0.899449351909,-27.6415054298,0.214424609188,86.0840369658,0.392841025092,-49.1619461473,49.9042766922,0.022049305935,
 ,0.4,0.899434106231,-27.7504627651,0.214441627391,85.9748013237,0.392891663542,-49.276680784,49.9010696033,0.0242164412388,
 ,0.42,0.8994872853,-27.8567555797,0.214432401244,85.8683590369,0.39297434421,-49.3891293326,49.8979994215,0.0242726622891,
 ,0.44,0.899558780778,-27.9615068826,0.214376320726,85.7657685674,0.393057369035,-49.4999808604,49.8951396045,0.0232250660106,
 ,0.46,0.899606049746,-28.0658306283,0.214265676731,85.6679643179,0.393114351532,-49.6102732892,49.8924883259,0.0218002416447,
