Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
 ,8.58,0.969812571705,-109.02923986,0.277077453238,-3.64892012089,0.23770151481,-12.1638530269,0.23770151481,-12.1638530269,0.848351519506,54.7587841478,0.81814490604,-110.490924333,1.53978684128,61.1394630928,1.53978684128,61.1394630928,0.40875277073,49.805792492,49.8716000906,0.011964276246,
 ,8.6,0.970188377554,-107.638154282,0.277362975607,-1.59099912629,0.241143715458,-11.9780501134,0.241143715458,-11.9780501134,0.84961932477,56.2991793248,0.816341102527,-109.144547689,1.54094369852,62.6045121831,1.54094369852,62.6045121831,0.40924271905,51.3468756023,49.870064539,0.012130537938,
 ,8.62,0.970556410753,-106.245689682,0.277678143563,0.526821268583,0.244689158024,-11.7811303782,0.244689158024,-11.7811303782,0.85080170336,57.8363116646,0.814378133727,-107.799312625,1.54205652,64.0697851511,1.54205652,64.0697851511,0.409695972035,52.8843796851,49.8685216972,0.0122244204071,
 ,8.64,0.970913399722,-104.855582063,0.278030713609,2.69725657944,0.248302701551,-11.5662856261,0.248302701551,-11.5662856261,0.851882261941,59.3647407611,0.812267950985,-106.458655822,1.54311174709,65.5307823774,1.54311174709,65.5307823774,0.410106081838,54.4128351928,49.8669812528,0.0122428705832,
 ,8.66,0.971256420724,-103.471584479,0.278428882646,4.91237030264,0.251946766767,-11.3272613821,0.251946766767,-11.3272613821,0.852842748917,60.8790188816,0.81002458274,-105.125995801,1.54409619937,66.9830450725,1.54409619937,66.9830450725,0.410465743397,55.926749298,49.8654529776,0.0121844233046,
 ,8.68,0.971582900733,-102.097436683,0.278880985275,7.16354734841,0.255581906764,-11.0584044473,0.255581906764,-11.0584044473,0.853663338711,62.3737604435,0.807664003808,-103.804701967,1.54499731321,68.4221955797,1.54499731321,68.4221955797,0.410766897852,57.4206759729,49.8639465386,0.012049140134,
 ,8.7,0.971890607513,-100.736835165,0.279395138836,9.441490244,0.259167442553,-10.7546681657,0.259167442553,-10.7546681657,0.854323039346,63.8437121103,0.805203949602,-102.498064556,1.54580326414,69.8439733333,1.54580326414,69.8439733333,0.411000891976,58.8892875615,49.8624713309,0.0118384743178,
 ,8.72,0.972177635994,-99.3934036321,0.279978837984,11.736241075,0.262662146838,-10.4115818388,0.262662146838,-10.4115818388,0.854800239759,65.283820977,0.802663697293,-101.209266021,1.5465029833,71.2442669232,1.5465029833,71.2442669232,0.411158703216,60.3274454299,49.8610363372,0.0115550888978,
 ,8.74,0.972442397631,-98.0706640767,0.280638505514,14.0372309607,0.266024959486,-10.0251936154,0.266024959486,-10.0251936154,0.855073394876,66.6892983629,0.800063834885,-99.9413543779,1.54708609601,72.6191427718,1.54708609601,72.6191427718,0.411231231253,61.7302672202,49.8596500121,0.0112026615554,
 ,8.76,0.972683615251,-96.7720086615,0.281379012979,16.3333577059,0.269215717611,-9.59199756007,0.269215717611,-9.59199756007,0.855121824411,68.0556771264,0.797426034284,-98.6972189741,1.54754282241,73.9648708001,1.54754282241,73.9648708001,0.411209646404,63.0931884912,49.8583201883,0.0107857088344,
 ,8.78,0.972900321302,-95.5006726983,0.282203192493,18.6130910714,0.27219588251,-9.1088554887,0.27219588251,-9.1088554887,0.854926580986,69.3788610451,0.794772837412,-97.4795689525,1.54786388254,75.27794727,1.54786388254,75.27794727,0.411085775153,64.4120170458,49.8570539965,0.0103094538367,
 ,8.8,0.97309185395,-94.2597089789,0.28311136841,20.8646037834,0.274929245314,-8.57292282665,0.274929245314,-8.57292282665,0.854471329253,70.65516552,0.792127457015,-96.2909144506,1.54804044404,76.555114842,1.54804044404,76.555114842,0.410852496104,65.682978881,49.8558577925,0.00977974749808,
 ,8.82,0.973257844173,-93.0519636542,0.284100942756,23.075924938,0.277382593883,-7.98158563424,0.277382593883,-7.98158563424,0.853743173294,71.8813495119,0.789513587939,-95.1335503604,1.5480641397,77.7933798551,1.5480641397,77.7933798551,0.410504117158,66.9027553169,49.8547370839,0.00920303784841,
 ,8.84,0.973398188048,-91.8800537571,0.28516606995,25.2351109225,0.279526325279,-7.33241348887,0.279526325279,-7.33241348887,0.852733375159,73.0546390883,0.786955221184,-94.0095423134,1.54792716904,78.9900269421,1.54792716904,78.9900269421,0.410036707007,68.0685113668,49.853696456,0.00858636827735,
 ,8.86,0.973513001574,-90.7463463492,0.286297453811,27.3304275235,0.281334990709,-6.62313051601,0.281334990709,-6.62313051601,0.851437921208,74.1727432364,0.7844764524,-92.9207144898,1.54762248428,80.1426312975,1.54762248428,80.1426312975,0.409448360384,69.1779157527,49.8527394964,0.00793737786514,
 ,8.88,0.973602559437,-89.6529391819,0.287482293059,29.350535756,0.282787762637,-5.851604819,0.282787762637,-5.851604819,0.849857911271,75.2338626913,0.782101278092,-91.8686388601,1.54714404955,81.2490691521,1.54714404955,81.2490691521,0.408739385011,70.2291531651,49.8518687251,0.00726427574258,
 ,8.9,0.973667223133,-88.6016427066,0.288704391425,31.2846733422,0.283868816199,-5.01585507173,0.283868816199,-5.01585507173,0.847999764496,76.2366925223,0.779853375797,-90.8546255618,1.54648715408,82.3075271921,1.54648715408,82.3075271921,0.407912407034,71.2209294464,49.8510855357,0.00657576678225,
 ,8.92,0.973707366729,-87.5939632776,0.289944436359,33.1228238628,0.28456761873,-4.1140722022,0.28456761873,-4.1140722022,0.845875251135,77.1804191675,0.777755867683,-89.8797142385,1.54564875564,83.3165117306,1.54564875564,83.3165117306,0.406972398941,72.152470402,49.8503901586,0.00588091586577,
 ,8.94,0.97372330958,-86.6310874688,0.291180438091,34.8558664387,0.284879122083,-3.14465389956,0.284879122083,-3.14465389956,0.843501369226,78.064712566,0.775831069611,-88.9446663249,1.54462783035,84.2748583618,1.54462783035,84.2748583618,0.405926638417,73.0235149376,49.849781652,0.00518894998233,
 ,8.96,0.973715264524,-85.7138675562,0.292388309855,36.4757002922,0.284803852545,-2.10625000739,0.284803852545,-2.10625000739,0.840900088131,78.8897140297,0.774100228915,-88.0499583939,1.54342570723,85.1817425943,1.54342570723,85.1817425943,0.404784607899,73.8343032228,49.849257928,0.00450900899414,
 ,8.98,0.973683307464,-84.8428083948,0.293542561932,37.9753405046,0.284347892609,-0.997817516991,0.284347892609,-0.997817516991,0.838097978367,79.6560205291,0.772583254067,-87.1957767909,1.54204636971,86.0366916098,1.54204636971,86.0366916098,0.403557843271,74.5855605823,49.8488158167,0.00384986504904,
 ,9.0,0.973627370638,-84.0180560902,0.294617077308,39.3489834627,0.283522747667,0.18131543758,0.283522747667,0.18131543758,0.835125741158,80.3646661253,0.771298438195,-86.3820138283,1.54049671067,86.8395968616,1.54049671067,86.8395968616,0.402259737103,75.278477833,49.8484511662,0.00321963602709,
 ,9.02,0.973547257855,-83.2393890061,0.295585935263,40.592042635,0.282345089261,1.43137678089,0.282345089261,1.43137678089,0.832017644556,81.0171013468,0.770262176877,-85.6082657975,1.53878672944,87.5907267977,1.53878672944,87.5907267977,0.400905298643,75.9146888051,49.8481589754,0.0026255194363,
 ,9.04,0.973442676545,-82.5062117139,0.296424250438,41.7011572083,0.28083636533,2.75206929295,0.28083636533,2.75206929295,0.828810868702,81.6151713616,0.769488679656,-84.8738329763,1.53692966001,88.2907386256,1.53692966001,88.2907386256,0.399510870647,76.4962458088,49.847933552,0.00207356983545,
 ,9.06,0.973313279315,-81.8175524685,0.297108997836,42.6741776156,0.279022268355,4.14248242229,0.279022268355,4.14248242229,0.825544762789,82.1610937903,0.768989675125,-84.177721679,1.53494201743,88.9406878133,1.53494201743,88.9406878133,0.398093803133,77.0255938067,49.8477686878,0.00156853582565,
 ,9.08,0.973158707445,-81.1720646765,0.297619797543,43.5101330238,0.276932055939,5.60100040769,0.276932055939,5.60100040769,0.822260021523,82.6574369209,0.768774111932,-83.5186482693,1.5328435472,89.542033989,1.5328435472,89.542033989,0.396672086729,77.5055440075,49.8476578415,0.00111376340586,
 ,9.1,0.972978630411,-80.5680326439,0.297939635751,44.2091864167,0.274597726604,7.12521248848,0.274597726604,7.12521248848,0.81899779844,83.1070988723,0.768847862573,-82.8950449587,1.53065706062,90.0966420844,1.53065706062,90.0966420844,0.395263953011,77.9392474622,49.8475943218,0.000711163097205,
 ,9.12,0.972772778782,-80.0033816809,0.298055500238,44.7725830379,0.272053067019,8.71183358078,0.272053067019,8.71183358078,0.815798785169,83.5132879199,0.76921344286,-82.3050672037,1.52840814114,90.6067779276,1.52840814114,90.6067779276,0.39388745513,78.3301690143,49.8475714646,0.000361231149552,
 ,9.14,0.972540971694,-79.4756924566,0.297958908984,45.20259769,0.269332604189,10.3566458165,0.269332604189,10.3566458165,0.812702296285,83.8795037636,0.769869766021,-81.7466025977,1.52612471254,91.0750979551,1.52612471254,91.0750979551,0.392560047373,78.6820616342,49.8475827989,6.31121927536e-05,
 ,9.16,0.972283143457,-78.9822193535,0.297646310637,45.5024857667,0.266470514534,12.0544720924,0.266470514534,12.0544720924,0.809745405467,84.2095190708,0.770811954989,-81.2172813134,1.52383646987,91.5046331719,1.52383646987,91.5046331719,0.391298185588,78.9989408119,49.8476221995,-0.000185307445418,
 ,9.18,0.971999375489,-78.5199125007,0.297119336131,45.6764419655,0.263499557176,13.7991917708,0.263499557176,13.7991917708,0.806962177662,84.5073602811,0.772031237877,-80.7144883296,1.52157418696,91.8987678308,1.52157418696,91.8987678308,0.390116970254,79.2850583843,49.8476840229,-0.000387280999787,
 ,9.2,0.971689939135,-78.0854431319,0.296384882976,45.7295694334,0.26045010703,15.5838057914,0.26045010703,15.5838057914,0.804383033304,84.7772865093,0.773514949024,-80.2353778131,1.51936892654,92.2612134736,1.51936892654,92.2612134736,0.389029850032,79.5448750181,49.8477632236,-0.000547055611123,
 ,9.22,0.971355351974,-77.6752319234,0.295455018301,45.667860699,0.257349361741,17.4005539874,0.257349361741,17.4005539874,0.802034265561,85.0237655059,0.775246651232,-79.7768900571,1.5172511892,92.5959789486,1.5172511892,92.5959789486,0.388048396497,79.7830306256,49.8478554455,-0.000669693347232,
 ,9.24,0.970996445767,-77.2854799627,0.294346693889,45.4981902058,0.254220784507,19.2410819965,0.254220784507,19.2410819965,0.799937713251,85.2514460024,0.777206384843,-79.3357712868,1.51525004285,92.9073368695,1.51525004285,92.9073368695,0.387182151938,80.0043122542,49.8479570833,-0.000760851650037,
 ,9.26,0.970614439518,-76.9122019877,0.293081275652,45.228316666,0.251083823971,21.0966496499,0.251083823971,21.0966496499,0.798110574668,85.465126308,0.779371037804,-78.9085964466,1.5133922755,93.1997867829,1.5133922755,93.1997867829,0.386438543545,80.2136194015,49.848065308,-0.000826519929444,
 ,9.28,0.970211007473,-76.5512614937,0.291683900383,44.8668918906,0.247953926013,22.9583679779,0.247953926013,22.9583679779,0.796565334944,85.6697195942,0.781714819925,-78.4917948172,1.51170161117,93.4780151878,1.51170161117,93.4780151878,0.38582285106,80.4159271671,49.8481780526,-0.000872716728267,
 ,9.3,0.969788330518,-76.1984072389,0.290182682902,44.4234712919,0.244842824537,24.8174486975,0.244842824537,24.8174486975,0.795309774601,85.8702167839,0.784209816065,-78.0816780533,1.51019802302,93.7468525708,1.51019802302,93.7468525708,0.385338212331,80.6162480557,49.8482939528,-0.000905161105134,
 ,9.32,0.969349107207,-75.8493116238,0.288607810526,43.9085213854,0.241759026405,26.6654339082,0.241759026405,26.6654339082,0.794346998689,86.0716469292,0.7868265651,-77.6744707833,1.50889722263,94.0112261628,1.50889722263,94.0112261628,0.384985637981,80.8195920511,49.8484122291,-0.000928806551649,
 ,9.34,0.96889622493,-75.4996313328,0.286990713572,43.3334465491,0.238707442853,28.4941066587,0.238707442853,28.4941066587,0.793674737222,86.279011918,0.789534129379,-77.2663569376,1.50781130964,94.2760747374,1.50781130964,94.2760747374,0.384763684404,81.0308982299,49.8485321785,-0.000945575583501,
 ,9.36,0.968432673969,-75.1450407085,0.285363237156,42.710581166,0.235690194165,30.2958350542,0.235690194165,30.2958350542,0.793285236687,86.4972629282,0.792300635479,-76.8534997682,1.50694789639,94.5462997695,1.50694789639,94.5462997695,0.384668394715,81.2550107757,49.8486532476,-0.000957348598284,
 ,9.38,0.967962304079,-74.7812197663,0.283756059046,42.0530635607,0.232709855057,32.0642948077,0.232709855057,32.0642948077,0.793168019027,86.7313071758,0.795095185986,-76.4320485936,1.50630790028,94.8268057862,1.50630790028,94.8268057862,0.384694594298,81.4967023414,49.8487756376,-0.000968414263272,
 ,9.4,0.967489486403,-74.4039057903,0.282197372617,41.3746803865,0.229768679859,33.7940215005,0.229768679859,33.7940215005,0.793310897234,86.9859568548,0.797888169071,-75.9981864627,1.50588731045,95.1224171365,1.50588731045,95.1224171365,0.384836355042,81.7606333169,49.8488993998,-0.000979384397307,
 ,9.42,0.967018988364,-74.00891672,0.280712814987,40.6898933492,0.226870752097,35.4810546731,0.226870752097,35.4810546731,0.793697614479,87.2659079555,0.800651582892,-75.5481415974,1.50567594756,95.4378424035,1.50567594756,95.4378424035,0.385085896026,82.0513149415,49.8490244696,-0.000989907321501,
 ,9.44,0.966555756922,-73.5921815519,0.27932460376,40.0136773601,0.224022417033,37.1228491753,0.224022417033,37.1228491753,0.794308086394,87.5757071932,0.803359383068,-75.0782157067,1.50565822212,95.7776289205,1.50565822212,95.7776289205,0.385433692935,82.3730806395,49.8491503515,-0.000997528285784,
 ,9.46,0.966104700129,-73.1497700205,0.278050771786,39.3612643971,0.221232254208,38.7179926461,0.221232254208,38.7179926461,0.795119220708,87.9197288635,0.805987802327,-74.5848115198,1.50581441823,96.1461263944,1.50581441823,96.1461263944,0.385868848793,82.7300711713,49.8492758989,-0.000998024253759,
 ,9.48,0.965670542592,-72.6779149115,0.276904776238,38.7478773443,0.21851120301,40.2660186848,0.21851120301,40.2660186848,0.79610551947,88.3021581786,0.808515637889,-74.0644530873,1.50612171057,96.5474657119,1.50612171057,96.5474657119,0.38637936576,83.1262241898,49.8493992236,-0.000986079961072,
 ,9.5,0.965257731,-72.1730298535,0.275895370992,38.1884443283,0.215872529308,41.7672086174,0.215872529308,41.7672086174,0.797239801175,88.7269770706,0.81092449092,-73.5138027047,1.50655520724,96.985547425,1.50655520724,96.985547425,0.386952474872,83.5652667712,49.8495176323,-0.00095566872385,
 ,9.52,0.964870383029,-71.6317235808,0.275026714367,37.6973026644,0.213331602305,43.2223739558,0.213331602305,43.2223739558,0.798494063621,89.1979518648,0.813198953379,-72.9296758012,1.50708903623,97.4640377209,1.50708903623,97.4640377209,0.387575033069,84.0507104014,49.849627589,-0.000900325530402,
 ,9.54,0.964512269616,-71.0508115398,0.274298685472,37.2879072417,0.210905501729,44.6326283909,0.210905501729,44.6326283909,0.799840432279,89.7186224572,0.815326731459,-72.3090547462,1.50769744543,97.9863695428,1.50769744543,97.9863695428,0.388233961407,84.5858476223,49.8497247084,-0.000813404114259,
 ,9.56,0.96418681807,-70.4273257516,0.273707375436,36.9725596675,0.208612494091,45.999160976,0.208612494091,45.999160976,0.801252116155,90.2922927794,0.817298691024,-71.6491022904,1.50835587508,98.5557463991,1.50835587508,98.5557463991,0.388916687606,85.173749567,49.8498037817,-0.000688334250584,
 ,9.58,0.963897123706,-69.7585238022,0.273245712352,36.7621737022,0.206471427307,47.3230224967,0.206471427307,47.3230224967,0.802704293215,90.9220223959,0.819108811164,-70.9471751114,1.50904195641,99.175146547,1.50904195641,99.175146547,0.38961155607,85.8172637209,49.8498588338,-0.00051887411203,
 ,9.6,0.963645960428,-69.0418976884,0.272904172425,36.6660899497,0.204501097808,48.6049366617,0.204501097808,48.6049366617,0.804174862197,91.6106190304,0.820754036935,-70.2008377189,1.50973638916,99.8473256052,1.50973638916,99.8473256052,0.390308175537,86.5190113347,49.8498832099,-0.000299351847659,
 ,9.62,0.963435784594,-68.2751830483,0.272671526051,36.6919488723,0.202719643934,49.8451469116,0.202719643934,49.8451469116,0.805645020713,92.3606316625,0.822234030227,-69.4078768016,1.51042365371,100.574816133,1.51042365371,100.574816133,0.390997685506,87.2813839531,49.8498696912,-2.4894298925e-05,
 ,9.64,0.963268730625,-67.4563690779,0.272535567616,36.8456265799,0.201144014277,51.0433082161,0.201144014277,51.0433082161,0.807099654587,93.1743436546,0.823550826762,-68.5663159887,1.51109252076,101.359923237,1.51109252076,101.359923237,0.391672934556,88.1065385223,49.8498106352,0.000308356625207,
 ,9.66,0.963146600044,-66.5837092357,0.272483782413,37.1312331841,0.199789550399,52.1984311046,0.199789550399,52.1984311046,0.808527545138,94.05376521,0.824708415716,-67.6744309283,1.51173633314,102.204715735,1.51173633314,102.204715735,0.392328574064,88.9963905344,49.8496981427,0.000703039175958,
 ,9.68,0.963070847432,-65.655732662,0.272503912973,37.5511693949,0.198669710923,53.3088823214,0.198669710923,53.3088823214,0.809921415841,95.0006243943,0.825712264907,-66.7307645394,1.51235304876,103.111012837,1.51235304876,103.111012837,0.392961077863,89.952604683,49.849524247,0.00116037970578,
 ,9.7,0.963042566994,-64.6712561267,0.272584399473,38.1062338838,0.197795949492,54.372443052,0.197795949492,54.372443052,0.811277846386,96.0163559992,0.826568818081,-65.7341422481,1.51294504981,104.080366592,1.51294504981,104.080366592,0.393568701502,90.9765825851,49.8492811248,0.00168001739402,
 ,9.72,0.963062481818,-63.6293962698,0.27271468318,38.7957719833,0.197177741901,55.3864215555,0.197177741901,55.3864215555,0.812597079805,97.1020876658,0.827284990652,-64.683686978,1.51351874021,105.114040562,1.51351874021,105.114040562,0.394151393589,92.0694472228,49.8489613239,0.00225985783244,
 ,9.74,0.963130902326,-62.5295840983,0.272885392516,39.6178611317,0.196822614137,56.3477897478,0.196822614137,56.3477897478,0.813882640045,98.2586204791,0.827867629684,-63.5788347943,1.51408406386,106.212981535,1.51408406386,106.212981535,0.394710620868,93.232020992,49.8485579603,0.00289620650111,
 ,9.76,0.963247691141,-61.371578744,0.273088419065,40.569516297,0.196736313792,57.2533664644,0.196736313792,57.2533664644,0.815140893701,99.4864075463,0.828323023869,-62.4193489155,1.51465383627,107.377789863,1.51465383627,107.377789863,0.395249169379,94.4648015622,49.8480649633,0.00358345849419,
 ,9.78,0.963412347625,-60.1554725024,0.273316839636,41.6468880532,0.196923480535,58.100114837,0.196923480535,58.100114837,0.816380911844,100.7855383,0.828656678672,-61.20532803,1.51524263879,108.608701203,1.51524263879,108.608701203,0.39577108906,95.7679450694,49.8474774354,0.00431353773793,
 ,9.8,0.963624018841,-58.8816995877,0.273564793683,42.8454727567,0.19738802011,58.8853936646,0.19738802011,58.8853936646,0.817614048764,102.15571463,0.828873047917,-59.9372158186,1.51586594533,109.905559728,1.51586594533,109.905559728,0.396281508795,97.1412398703,49.8467918613,0.00507644574077,
 ,9.82,0.963881475349,-57.551045286,0.273827338476,44.1603167799,0.198133352443,59.607180623,0.198133352443,59.607180623,0.818853365133,103.596224357,0.828975302758,-58.6158089827,1.51653936023,111.267790257,1.51653936023,111.267790257,0.396786380346,98.5840769137,49.8460062941,0.00586053762161,
 ,9.84,0.964183082886,-56.1646529224,0.274100299856,45.5862041926,0.199162613102,60.2642780803,0.199162613102,60.2642780803,0.820112993467,105.105915591,0.828965191964,-57.2422619726,1.51727790268,112.694374042,1.51727790268,112.694374042,0.397292196514,100.095420702,49.8451205413,0.00665263001474,
 ,9.86,0.96452674294,-54.7240309524,0.27438005896,47.1177903079,0.200478374029,60.8563614382,0.200478374029,60.8563614382,0.821407826399,106.683171181,0.828842982563,-55.8180912063,1.51809570561,114.183825446,1.51809570561,114.183825446,0.397805858667,101.673782705,49.8441362542,0.00743864454642,
 ,9.88,0.964909683618,-53.2310707689,0.274663026969,48.7495585578,0.202080523997,61.3834007216,0.202080523997,61.3834007216,0.82275479756,108.325877418,0.828607422304,-54.3451893889,1.51900732751,115.73415517,1.51900732751,115.73415517,0.398335277494,103.317200521,49.8430567423,0.00820502027289,
 ,9.9,0.96532859622,-51.6880292715,0.274946015597,50.4760976994,0.203968254055,61.8464306856,0.203968254055,61.8464306856,0.824170444754,110.031409867,0.828255927728,-52.8257996664,1.52002543233,117.342881881,1.52002543233,117.342881881,0.398888267711,105.023207334,49.8418875676,0.00893515041665,
 ,9.92,0.965779810886,-50.0975057492,0.275226560844,52.2923683461,0.206141621416,62.248286543,0.206141621416,62.248286543,0.825668547784,111.796620417,0.827784847178,-51.2624880598,1.52115863762,119.007051217,1.52115863762,119.007051217,0.399471481479,106.788803077,49.8406367343,0.00961072348201,
 ,9.94,0.966259330897,-48.4624304974,0.275502886976,54.19374614,0.208600899037,62.5935575925,0.208600899037,62.5935575925,0.827259693664,113.61783011,0.827189758833,-49.6581298413,1.52241140256,120.723246346,1.52241140256,120.723246346,0.400090222026,108.61044454,49.8393144778,0.0102138606583,
 ,9.96,0.966762667927,-46.786067446,0.275773930636,56.1760288458,0.211344927847,62.8881638508,0.211344927847,62.8881638508,0.828950524549,115.490812647,0.826465477732,-48.0159056273,1.52378502609,122.487584465,1.52378502609,122.487584465,0.400748103843,110.484024897,49.837932824,0.0107293193214,
 ,9.98,0.96728455019,-45.0720206013,0.276039539241,58.2354270787,0.214369227638,63.1388082075,0.214369227638,63.1388082075,0.830742655909,117.410784953,0.825605856468,-46.3392949837,1.52527882566,124.295708362,1.52527882566,124.295708362,0.401446550746,112.404858324,49.8365052294,0.0111440400254,
 ,10.0,0.967819545042,-43.3241592851,0.276300473478,60.368444159,0.217667584695,63.3535558868,0.217667584695,63.3535558868,0.832633856462,119.37249724,0.824605181657,-44.632010623,1.52688745404,126.142887385,1.52688745404,126.142887385,0.402185346052,114.367773438,49.8350473239,0.0114421924744,
 ,10.02,0.968362369329,-41.5465749307,0.276558361866,62.5717871412,0.221231704907,63.5417878393,0.221231704907,63.5417878393,0.834618394608,121.370276792,0.823458918831,-42.8979627876,1.52860049245,128.024081427,1.52860049245,128.024081427,0.402962800482,116.367157178,49.8335765884,0.0116088927156,
 ,10.04,0.96890795867,-39.7435566258,0.276815705042,64.8422609614,0.225050037514,63.7137690505,0.225050037514,63.7137690505,0.836686817432,123.398058222,0.822164028301,-41.1412375495,1.53040332799,129.933986812,1.53040332799,129.933986812,0.40377564889,118.396982572,49.832111811,0.0116322819735,
 ,10.06,0.969451501487,-37.9195648571,0.277075884214,67.1766358159,0.229106810731,63.8801928283,0.229106810731,63.8801928283,0.838825700581,125.449426786,0.820719213791,-39.3660723172,1.53227811081,131.867086898,1.53227811081,131.867086898,0.404618924742,120.450849227,49.8306726691,0.0115036814402,
 ,10.08,0.969988453629,-36.079202537,0.277343176154,69.5715045186,0.23338134294,64.051752637,0.23338134294,64.051752637,0.841017430045,127.517674781,0.819125096635,-37.576827617,1.5342046618,133.817705646,1.5342046618,133.817705646,0.405485841379,122.522037009,49.8292793529,0.0112174735353,
 ,10.1,0.970514538966,-34.2271838732,0.277622772083,72.0231421424,0.237847627504,64.2387647857,0.237847627504,64.2387647857,0.843240071975,129.595868707,0.817384301843,-35.7779557318,1.5361612825,135.780061614,1.5361612825,135.780061614,0.406367707278,124.603571033,49.8279521878,0.0107710693668,
 ,10.12,0.971025744163,-32.3683014489,0.277920784653,74.5273764506,0.242474186395,64.4508622345,0.242474186395,64.4508622345,0.845467394436,131.67692442,0.815501460685,-33.9739669912,1.53812542045,137.748320678,1.53812542045,137.748320678,0.40725390666,126.688295684,49.8267112525,0.0101649128688,
 ,10.14,0.971518316234,-30.507391829,0.278244220905,77.0794751231,0.247224179188,64.6967729033,0.247224179188,64.6967729033,0.84766909258,133.753687244,0.813483146164,-32.1693946162,1.54007415941,139.716646467,1.54007415941,139.716646467,0.408131971305,128.768955025,49.8255760041,0.00940244797188,
 ,10.16,0.971988770016,-28.6493000779,0.278600899086,79.6740539401,0.252055745231,64.984186707,0.252055745231,64.984186707,0.849811245038,135.81901398,0.811337763637,-30.3687590515,1.54198452868,141.679248004,1.54198452868,141.679248004,0.408987758491,130.838276686,49.8245649187,0.00849001786098,
 ,10.18,0.972433909754,-26.7988436817,0.278999291702,82.3050087024,0.256922550968,65.3197067617,0.256922550968,65.3197067617,0.851857001099,137.865853891,0.809075420219,-28.5765326501,1.54383365237,143.630424446,1.54383365237,143.630424446,0.409805736691,132.88905632,49.8236951583,0.00743669861701,
 ,10.2,0.972850865155,-24.9607764597,0.279448284483,84.9654726992,0.261774511494,65.7088733369,0.261774511494,65.7088733369,0.853767470433,139.887326144,0.806707793917,-26.7971054254,1.54559878081,145.564606969,1.54559878081,145.564606969,0.410569367405,134.914239887,49.8229822669,0.0062540861769,
 ,10.22,0.973237138101,-23.139753098,0.279956849822,87.6478009024,0.266558654625,66.1562448559,0.266558654625,66.1562448559,0.855502763957,141.876791725,0.804248017897,-25.0347523758,1.54725725963,147.476397926,1.54725725963,147.476397926,0.411261560353,136.907001409,49.8224398985,0.0049560598147,
 ,10.24,0.973590652729,-21.3402949128,0.280533642522,90.3435816492,0.271220096213,66.6655186123,0.271220096213,66.6655186123,0.85702311926,143.827918464,0.80171058804,-23.293602656,1.5487864957,149.360607281,1.5487864957,149.360607281,0.411865171728,138.860814389,49.8220795754,0.00355854153233,
 ,10.26,0.973909799468,-19.5667573546,0.281186534281,93.0436762187,0.275703096676,67.2396744684,0.275703096676,67.2396744684,0.858290038839,145.734738429,0.799111294564,-21.5776106491,1.55016397284,151.212286271,1.55016397284,151.212286271,0.412363512454,140.76951572,49.8219104755,0.00207926246671,
 ,10.28,0.974193463526,-17.8232996104,0.281922110388,95.7382862508,0.279952170456,67.8811269621,0.279952170456,67.8811269621,0.859267374455,147.591697503,0.796467172209,-19.8905288325,1.55136735735,153.026758167,1.55136735735,153.026758167,0.41274083539,142.627361483,49.8219392479,0.000537537797215,
 ,10.3,0.974441030194,-16.1138564671,0.282745157044,98.4170482678,0.28391322206,68.5918742517,0.28391322206,68.5918742517,0.859922304482,149.393697366,0.793796459096,-18.2358822407,1.5523747151,154.799646048,1.5523747151,154.799646048,0.412982776624,144.429074574,49.8221698554,-0.00104595669432,
 ,10.32,0.974652362731,-14.4421124089,0.283658170018,101.069153593,0.287534684444,69.3736355167,0.287534684444,69.3736355167,0.860226170257,151.136130348,0.791118552258,-16.6169443262,1.5531648438,156.526897592,1.5531648438,156.526897592,0.413076734809,146.169884462,49.8226034478,-0.00264941854309,
