Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,9.68,0.943959391487,44.7418111459,0.142760454668,77.3092912293,0.379720882905,-143.919690353,49.8601844259,-0.0104073992341,
 ,9.7,0.944049890463,45.7982508655,0.142698706625,78.3198358773,0.379775878807,-142.883725334,49.8612742241,-0.00923084362216,
 ,9.72,0.944141024974,46.8620896578,0.142544302478,79.3482464717,0.379744088977,-141.846610212,49.8621493778,-0.0077003749413,
 ,9.74,0.944231885446,47.9339621965,0.14229561643,80.3957075607,0.379623164983,-140.807708413,49.8627676786,-0.00582852364008,
 ,9.76,0.944321452297,49.0144665519,0.141953100677,81.4631968969,0.379412645592,-139.766283088,49.8630902342,-0.00363706415919,
 ,9.78,0.944408616878,50.1041605716,0.141519286063,82.5514778714,0.379113967777,-138.721501763,49.8630826261,-0.00115697518052,
 ,9.8,0.944492203044,51.203558301,0.140998733201,83.6610932255,0.378730431354,-137.67244329,49.8627159877,0.00157199466127,
 ,9.82,0.944570989471,52.3131263234,0.140397934981,84.792360079,0.378267118162,-136.61810721,49.8619679851,0.00450198038352,
 ,9.84,0.944643733342,53.4332798978,0.139725172104,85.9453663026,0.377730767939,-135.557425774,49.8608236749,0.00757787538958,
 ,9.86,0.944709191345,54.5643791234,0.138990327224,87.1199690061,0.37712961454,-134.489278074,49.8592761935,0.0107385291686,
 ,9.88,0.944766123728,55.7067261705,0.138204670816,88.3157976115,0.376473187742,-133.412503925,49.8573272118,0.0139183537279,
 ,9.9,0.944813335757,56.8605604104,0.137380598326,89.5322554568,0.375772087892,-132.325924976,49.8549873135,0.017048262806,
 ,9.92,0.944849723552,58.0260530931,0.136531338125,90.7685233956,0.375037737933,-131.22836918,49.852276124,0.0200573761692,
 ,9.94,0.944874297086,59.2033031498,0.135670653755,92.0235699259,0.374282119989,-130.118694129,49.8492221517,0.0228750479188,
 ,9.96,0.944886182794,60.3923341827,0.134812547024,93.296167856,0.373517504229,-128.995809201,49.845862361,0.0254330072873,
 ,9.98,0.944884614706,61.5930927586,0.13397096909,94.5849173738,0.372756179899,-127.858696315,49.8422415127,0.0276671761688,
 ,10.0,0.944868991173,62.8054431607,0.13315950529,95.8882651337,0.3720101955,-126.706440653,49.8384114981,0.0295184480405,
 ,10.02,0.944838904974,64.029163735,0.132391084626,97.204529861,0.371291111172,-125.53825828,49.8344303571,0.0309346122722,
 ,10.04,0.944794148779,65.2639449651,0.131677724341,98.5319344412,0.37060977148,-124.353519438,49.8303610949,0.0318719979188,
 ,10.06,0.944734714968,66.5093883572,0.131030305272,99.868640821,0.369976104172,-123.151769538,49.8262703877,0.0322966268053,
 ,10.08,0.94466079366,67.7650061378,0.130458381295,101.212785982,0.369398949478,-121.932747528,49.8222272013,0.0321850665989,
 ,10.1,0.94457277058,69.0302218546,0.129970026448,102.562517381,0.368885923473,-120.696400982,49.8183013522,0.0315250193842,
 ,10.12,0.944471225672,70.3043719306,0.12957172228,103.916026136,0.368443317799,-119.442897332,49.8145620471,0.0303156287925,
 ,10.14,0.94435693264,71.5867081864,0.129268286726,105.271576271,0.36807603679,-118.172630788,49.8110764395,0.0285674959017,
 ,10.16,0.944230858947,72.8764013175,0.129062844781,106.627528541,0.367787571809,-116.886224614,49.8079082367,0.0263024130602,
 ,10.18,0.94409416521,74.1725452928,0.128956840142,107.982357779,0.367580011475,-115.584528546,49.8051163904,0.0235528402491,
 ,10.2,0.943948202614,75.4741626357,0.128950086066,109.334663177,0.367454085463,-114.268611307,49.8027538941,0.0203611577522,
 ,10.22,0.943794506854,76.7802105446,0.129040852808,110.683171507,0.367409238753,-112.939748296,49.8008667113,0.0167787322749,
 ,10.24,0.943634787168,78.0895878145,0.129225988233,112.026733819,0.36744373254,-111.599404679,49.7994928489,0.0128648326589,
 ,10.26,0.943470909368,79.401142526,0.129501067499,113.364316641,0.367554767585,-110.249214253,49.7986615899,0.00868542748316,
 ,10.28,0.943304872197,80.7136804696,0.129860567111,114.694989027,0.367738625494,-108.890954584,49.7983928945,0.00431189161339,
 ,10.3,0.943138776895,82.0259742727,0.130298058137,116.017906992,0.367990823318,-107.52651904,49.7986969769,-0.000180356568602,
 ,10.32,0.942974790475,83.3367731892,0.130806413003,117.332296883,0.368306276836,-106.157886422,49.7995740634,-0.00471326995059,
 ,10.34,0.942815103731,84.644813501,0.131378020012,118.637439112,0.368679468046,-104.787089006,49.8010143353,-0.00920762506863,
 ,10.36,0.942661885505,85.9488294641,0.132004999607,119.932653418,0.369104612573,-103.416179799,49.8029980599,-0.0135844986597,
 ,10.38,0.942517235066,87.2475647154,0.132679416475,121.217286536,0.369575822944,-102.04719987,49.8054959074,-0.017766754115,
 ,10.4,0.942383134612,88.5397840395,0.133393481754,122.490702805,0.370087264016,-100.682146575,49.8084694554,-0.0216805211002,
 ,10.42,0.942261403943,89.8242853773,0.134139739999,123.752277945,0.370633297125,-99.3229434273,49.8118718729,-0.0252566480023,
 ,10.44,0.942153659194,91.0999119459,0.13491123605,125.001395956,0.371208609901,-97.9714123189,49.8156487784,-0.0284321026726,
 ,10.46,0.942061277269,92.3655643294,0.135701657543,126.237448897,0.371808329014,-96.6292486756,49.8197392585,-0.0311512927864,
 ,10.48,0.941985367275,93.620212392,0.136505449545,127.459839171,0.372428113514,-95.2980000281,49.8240770321,-0.0333672736346,
 ,10.5,0.941926749897,94.8629068627,0.137317898541,128.667983887,0.373064226796,-93.9790483645,49.8285917384,-0.0350428088588,
 ,10.52,0.941885945275,96.0927904389,0.138135183822,129.86132085,0.373713585636,-92.6735965103,49.8332103251,-0.0361512489577,
 ,10.54,0.941863169553,97.3091082577,0.138954395179,131.039315809,0.374373785156,-91.3826586656,49.8378585053,-0.0366771936442,
 ,10.56,0.941858339963,98.5112175844,0.139773516635,132.201470623,0.375043099059,-90.1070551215,49.8424622531,-0.0366169074171,
 ,10.58,0.941871087955,99.6985965736,0.140591376843,133.34733215,0.375720454892,-88.8474110658,49.8469492986,-0.0359784630476,
 ,10.6,0.941900779612,100.870851965,0.141407567616,134.47650172,0.376405384655,-87.6041592927,49.851250588,-0.0347815949032,
 ,10.62,0.941946542321,102.02772558,0.142222332912,135.588645152,0.377097951569,-86.3775465273,49.8553016674,-0.0330572529275,
 ,10.64,0.942007296464,103.169099515,0.143036431433,136.683503347,0.377798654389,-85.1676429896,49.8590439553,-0.0308468583424,
 ,10.66,0.942081790725,104.29499992,0.143850976799,137.76090349,0.378508311272,-83.9743547346,49.8624258674,-0.0282012733391,
 ,10.68,0.942168639569,105.405599296,0.144667259961,138.820770915,0.379227925801,-82.797438234,49.8654037615,-0.0251795086482,
 ,10.7,0.942266361416,106.501217271,0.145486559151,139.863141632,0.379958538424,-81.6365166098,49.8679426776,-0.0218472042963,
 ,10.72,0.942373416193,107.58231981,0.146309943168,140.888175406,0.380701067167,-80.4910968959,49.8700168516,-0.0182749293089,
 ,10.74,0.94248824107,108.649516889,0.147138074105,141.896169216,0.381456142022,-79.3605876943,49.8716099922,-0.0145363548291,
 ,10.76,0.942609283489,109.703558638,0.147971015787,142.887570762,0.382223937899,-78.2443166161,49.8727153134,-0.0107063613618,
