Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),
Configuration Field Inputs,50,50,7,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Frequency,ROCOF,
 ,24.54,0.973842263262,-155.78013204,0.402495968037,161.642359676,0.402495968037,161.642359676,0.402495968037,161.642359676,0.402495968037,161.642359676,0.444456386611,30.1550596418,0.444456386611,30.1550596418,49.2366948272,0.0887275960527,
 ,24.56,0.977176190073,-149.952674586,0.413448584485,170.385326382,0.413448584485,170.385326382,0.413448584485,170.385326382,0.413448584485,170.385326382,0.416486162194,34.1050112192,0.416486162194,34.1050112192,49.2278320493,0.0765435679458,
 ,24.58,0.980505505322,-144.058937442,0.426938396365,179.371178828,0.426938396365,179.371178828,0.426938396365,179.371178828,0.426938396365,179.371178828,0.385688323917,37.6565329573,0.385688323917,37.6565329573,49.2206619408,0.0635078862079,
 ,24.6,0.983800535139,-138.112937227,0.443300283162,-171.499970057,0.443300283162,-171.499970057,0.443300283162,-171.499970057,0.443300283162,-171.499970057,0.3524262583,40.6582395412,0.3524262583,40.6582395412,49.2152745402,0.0497136495845,
 ,24.62,0.987026066816,-132.129392394,0.462777869546,-162.330196233,0.462777869546,-162.330196233,0.462777869546,-162.330196233,0.462777869546,-162.330196233,0.317216029864,42.8874370856,0.317216029864,42.8874370856,49.2117196157,0.0354094300534,
 ,24.64,0.99014175497,-126.123432111,0.485504419309,-153.216597399,0.485504419309,-153.216597399,0.485504419309,-153.216597399,0.485504419309,-153.216597399,0.280811752072,44.0080723735,0.280811752072,44.0080723735,49.2100141322,0.0208445610868,
 ,24.66,0.993102998878,-120.110252308,0.511493159762,-144.245066557,0.511493159762,-144.245066557,0.511493159762,-144.245066557,0.511493159762,-144.245066557,0.244359796304,43.5045567891,0.244359796304,43.5045567891,49.2101324262,0.00633305242861,
 ,24.68,0.995863257392,-114.104768625,0.540639604551,-135.48568523,0.540639604551,-135.48568523,0.540639604551,-135.48568523,0.540639604551,-135.48568523,0.209680504163,40.5975516784,0.209680504163,40.5975516784,49.2120102477,-0.00782380543993,
 ,24.7,0.998376950408,-108.121280081,0.572734533733,-126.990562677,0.572734533733,-126.990562677,0.572734533733,-126.990562677,0.572734533733,-126.990562677,0.179736846306,34.242714864,0.179736846306,34.242714864,49.2155452935,-0.0213146109707,
 ,24.72,1.00060727498,-102.173030275,0.607476669408,-118.792967823,0.607476669408,-118.792967823,0.607476669408,-118.792967823,0.607476669408,-118.792967823,0.159095726843,23.6232447461,0.159095726843,23.6232447461,49.2205947741,-0.0338367367008,
